time, velx, angvely, angvelz, posx, posy, posz, torqx, torqy, torqz
0.00017, 2.22933799239977, 164.349498477274, 0, 0.000471234640005927, 0, 0.003972055085216, 0, 6.40565086804518e-06, 0
0.00018, 2.25609695372041, 486.152868219577, 0, 0.000493043616717171, 0, 0.00396740291155684, 0, -8.68810097466161e-06, 0
0.00019, 2.34106003422926, 384.966296671401, 0, 0.000516797065029463, 0, 0.00396360826864997, 0, 1.07000976259059e-05, 0
0.0002, 1.83337634726837, 2505.61216053022, 0, 0.000537684871063797, 0, 0.00396173806183544, 0, 2.88973297577493e-06, 0
0.00021, 2.0828718704018, 899.38278128859, 0, 0.00055665451146305, 0, 0.00395918874698103, 0, -1.40811655251801e-05, 0
0.00022, 1.99773954469034, 196.058155354252, 0, 0.0005779751972686, 0, 0.00395525693021069, 0, 9.29426989086453e-06, 0
0.00023, 1.47441100672585, 2552.18984797777, 0, 0.000594974765605403, 0, 0.00395110281165259, 0, 6.19826060569504e-06, 0
0.00024, 1.48257248605344, 1526.97416718868, 0, 0.000609600013495167, 0, 0.00394685576546795, 0, -1.24178836542045e-05, 0
0.00025, 1.20567149191121, -116.224544437593, 0, 0.000623429194962855, 0, 0.00394289464883057, 0, -1.52975799656401e-06, 0
0.00026, 0.808389838964719, 907.400570405504, 0, 0.000633354397869066, 0, 0.00393926878214768, 0, 6.50037987240333e-06, 0
0.00027, 0.585955498927638, 335.419027471628, 0, 0.000640332573928401, 0, 0.00393812772710727, 0, -1.11248933985203e-05, 0
0.00028, 0.395182813461688, -1326.99459367756, 0, 0.000645048130878705, 0, 0.00393882262439206, 0, -3.84080484275869e-07, 0
0.00029, 0.200979937216443, 64.9847066280758, 0, 0.000648256051487423, 0, 0.00393925421381709, 0, 9.0587149170103e-06, 0
0.0003, -0.082066129093135, 329.969613913697, 0, 0.000648618067421785, 0, 0.00394014638320349, 0, -6.00866778337862e-06, 0
0.00031, -0.0241272335402854, -774.428054175881, 0, 0.000648009802265547, 0, 0.00394030867629211, 0, -1.95831247727582e-06, 0
0.00032, -0.274309938218045, -300.101353717003, 0, 0.000646883434120643, 0, 0.00394022138479083, 0, 4.68041884592148e-06, 0
0.00033, -0.498321174079179, 115.612370163598, 0, 0.000642653895176722, 0, 0.00394093323202486, 0, -1.66578909202525e-06, 0
0.00034, -0.386531781206346, -747.507005170564, 0, 0.000638128280246619, 0, 0.00394244917765751, 0, -4.92029333974497e-06, 0
0.00035, -0.543463972938177, -683.415139266973, 0, 0.000633627340197782, 0, 0.00394456504284713, 0, 6.56327371635348e-06, 0
0.00036, -0.655155125931605, 556.709739998365, 0, 0.000627483749957436, 0, 0.00394619938768048, 0, 4.21783631470804e-06, 0
0.00037, -0.620934641670197, 69.5588815152383, 0, 0.000621032220250594, 0, 0.00394761539554118, 0, -7.30083446575756e-06, 0
0.00038, -0.664117715122954, -381.15186829158, 0, 0.000614829457852836, 0, 0.00394835818436043, 0, 5.33788547976264e-06, 0
0.00039, -0.931186476835838, 1020.38623683246, 0, 0.000606889775739587, 0, 0.00394876760493237, 0, 3.33961600947043e-06, 0
0.0004, -1.09454267681517, -10.7076600640145, 0, 0.000596660720571711, 0, 0.00394930602101144, 0, -1.07992976175482e-05, 0
0.00041, -1.28366089607326, -1129.65546805911, 0, 0.000584887850519935, 0, 0.00395021997127365, 0, 1.59655782738486e-06, 0
0.00042, -1.5847276439152, -255.619167682199, 0, 0.000570583214302684, 0, 0.00395146263510121, 0, 3.12810293311124e-06, 0
0.00043, -1.73336382977545, -628.727112886408, 0, 0.000553618986099937, 0, 0.0039537698334305, 0, -5.27530331937119e-06, 0
0.00044, -1.72812616774573, -1180.7154266477, 0, 0.000536341784326149, 0, 0.00395733193251131, 0, 1.17046687470986e-06, 0
0.00045, -1.9428132748192, -443.777102869037, 0, 0.000518235180004525, 0, 0.00396082159351037, 0, 4.18019924448883e-06, 0
0.00046, -2.14528143210978, -418.386229160457, 0, 0.000497486317974316, 0, 0.00396483065514415, 0, -4.68763071398466e-06, 0
0.00047, -2.12329794038924, -1633.92956448255, 0, 0.000476223620660576, 0, 0.00396797560487305, 0, -4.73839930619882e-06, 0
0.00048, -2.33743270183925, -1389.02221946767, 0, 0.000454176182888725, 0, 0.00397216671823953, 0, 6.42342914011882e-06, 0
0.00049, -2.378377740942, -625.496554599519, 0, 0.00043024419152558, 0, 0.00397535569784406, 0, -3.66785314887358e-07, 0
0.0005, -2.23027337248826, -1476.71300132685, 0, 0.000407246047266926, 0, 0.00397841813023234, 0, -4.59793719133742e-06, 0
0.00051, -2.16868074313707, -1495.29475547364, 0, 0.000385284615601509, 0, 0.00398086635339237, 0, 3.81861675915521e-07, 0
0.00052, -2.10917462457964, -1479.87051993565, 0, 0.00036391791307263, 0, 0.00398310377111748, 0, 3.16888554168206e-06, 0
0.00053, -2.17090701440459, -417.533944299802, 0, 0.000342640013997543, 0, 0.00398512714394104, 0, 5.01354693328467e-06, 0
0.00054, -2.14502702268511, -253.469342694472, 0, 0.000320787748862285, 0, 0.00398674708309708, 0, -2.64772193640641e-06, 0
0.00055, -1.95186305338944, -770.928231372228, 0, 0.000300438056074922, 0, 0.00398835176257336, 0, -1.1958806248164e-06, 0
0.00056, -2.08880883041096, -172.720032333258, 0, 0.000280437694989747, 0, 0.00399007740265481, 0, 4.3204409993008e-06, 0
0.00057, -2.05682214310073, -483.955079936535, 0, 0.000259344820889111, 0, 0.00399152011624304, 0, -6.79337857778857e-06, 0
0.00058, -1.92823348747643, -1280.74235074152, 0, 0.000239688622941885, 0, 0.00399251169136225, 0, 1.24677523572573e-06, 0
0.00059, -2.07780039227635, -289.002065497342, 0, 0.000219659087667881, 0, 0.00399375365375906, 0, 7.1353783954016e-06, 0
0.0006, -2.00880985992183, 29.1637285831558, 0, 0.000199047984935153, 0, 0.00399525717395634, 0, -4.09793742472387e-06, 0
0.00061, -1.97772318164679, -567.709027776561, 0, 0.000179260225462439, 0, 0.00399656263315611, 0, -3.33334742482009e-06, 0
0.00062, -1.95213661047496, -981.861303098652, 0, 0.000159470897695527, 0, 0.00399780835618864, 0, -2.45571289172946e-06, 0
0.00063, -1.85032857823127, -897.109500229721, 0, 0.000140573686069856, 0, 0.00399824960865362, 0, 4.06999111704444e-06, 0
0.00064, -1.97843786379872, -50.5993944842104, 0, 0.000121525788738642, 0, 0.0039987990409852, 0, 2.70121037940188e-06, 0
0.00065, -1.91652822712415, -207.874552121778, 0, 0.00010177530698413, 0, 0.00399953847108693, 0, -3.9740553778892e-06, 0
0.00066, -1.88165901885432, -534.434822040721, 0, 8.30970216235823e-05, 0, 0.00400014125132908, 0, 1.53202848199317e-06, 0
0.00067, -2.01168167617586, -347.377918311074, 0, 6.34523438168012e-05, 0, 0.00400014869441164, 0, -6.65038673687546e-07, 0
0.00068, -1.82843079183304, -1141.50996905246, 0, 4.41300460313795e-05, 0, 0.00400038704891455, 0, -3.3693874214793e-06, 0
0.00069, -1.86938258443878, -812.343355410655, 0, 2.59771008615016e-05, 0, 0.00400087371293974, 0, 6.20603520049319e-06, 0
0.0007, -1.95872713583697, 42.1094383997831, 0, 6.57427518562716e-06, 0, 0.00400087267830403, 0, 3.36494206521899e-07, 0
0.00071, -1.83308940100899, -562.425499805885, 0, -1.23503308422795e-05, 0, 0.00400100005705144, 0, -3.69028818047889e-06, 0
0.00072, -1.87389987217594, -992.604010750596, 0, -3.08094098088008e-05, 0, 0.00400148974167852, 0, 3.9913078521993e-08, 0
0.00073, -1.80646240979749, -1111.82190011083, 0, -4.93586970952342e-05, 0, 0.0040015214705852, 0, -1.02149162870457e-07, 0
0.00074, -1.8197687819584, -717.360508858316, 0, -6.72357665617476e-05, 0, 0.0040013710468111, 0, 3.72359958491634e-06, 0
0.00075, -1.95393459871976, -85.039938758926, 0, -8.62412701572685e-05, 0, 0.00400103438285968, 0, -1.04178501807517e-07, 0
0.00076, -1.87795577592834, -801.585750466312, 0, -0.000105464707319895, 0, 0.00400087916501397, 0, -5.39052710460752e-06, 0
0.00077, -1.9307964919578, -1490.5331564034, 0, -0.000124350925815991, 0, 0.00399997272551504, 0, -9.81316738719041e-07, 0
0.00078, -1.91949155235563, -1589.94762727778, 0, -0.000143844217553691, 0, 0.00399912077207059, 0, -2.24514016294577e-06, 0
0.00079, -1.75246769380052, -1633.28085845765, 0, -0.000162120894070308, 0, 0.00399850848763783, 0, 2.98269017772719e-06, 0
0.0008, -1.78293560252244, -755.152294938912, 0, -0.000179669732117629, 0, 0.00399760259477492, 0, 3.96701608669717e-06, 0
0.00081, -1.77145117742089, -785.708019694017, 0, -0.000197673562108453, 0, 0.00399796076609321, 0, -4.24560295127749e-06, 0
0.00082, -1.58052214635384, -1563.13984777983, 0, -0.000214426009424455, 0, 0.00399686376626653, 0, -9.29622260965463e-07, 0
0.00083, -1.51958511304924, -871.400208587605, 0, -0.000229828361402073, 0, 0.00399531872940597, 0, 5.94454655672167e-06, 0
0.00084, -1.38346516703286, -157.836572591785, 0, -0.000244521912374072, 0, 0.0039939099155042, 0, 2.75133079669267e-07, 0
0.00085, -1.18014016831555, -460.705472484423, 0, -0.000257213058917841, 0, 0.00399279752368843, 0, -1.126577160636e-06, 0
0.00086, -1.18160773326065, -200.700929432581, 0, -0.00026891982992822, 0, 0.00399102882088991, 0, 2.3870761027441e-06, 0
0.00087, -1.13864629590492, -384.32769755553, 0, -0.00028063017908965, 0, 0.00398899225653025, 0, -4.01921797741191e-06, 0
0.00088, -1.02155124484572, -1180.25471759222, 0, -0.000291445654854844, 0, 0.00398752909245077, 0, -1.81884463978056e-06, 0
0.00089, -0.806981695872568, -604.898957103255, 0, -0.000300605529710221, 0, 0.00398710971703338, 0, 6.15473680797373e-06, 0
0.0009, -0.708695134675776, 591.323386842607, 0, -0.000308093912883002, 0, 0.00398747321203318, 0, 3.78936293146668e-06, 0
0.00091, -0.591161833348165, 480.085402816488, 0, -0.000314749785369026, 0, 0.00398771323053409, 0, -4.07935424737315e-06, 0
0.00092, -0.445100314323106, -285.953574874153, 0, -0.000319729669102866, 0, 0.00398811018614867, 0, -1.51657704542858e-06, 0
0.00093, -0.564820597254808, -2.92663987913759, 0, -0.000324717819036979, 0, 0.00398789924765635, 0, 1.57776008606796e-06, 0
0.00094, -0.479358119615654, 14.5866106055822, 0, -0.000330173862198416, 0, 0.00398680214250684, 0, -2.13697029875584e-06, 0
0.00095, -0.434930870806536, -380.404132451157, 0, -0.000334501013969222, 0, 0.00398575546740536, 0, 4.12158832727972e-07, 0
0.00096, -0.473813867293062, -178.55213569868, 0, -0.000339201630115807, 0, 0.00398467411456396, 0, 1.85399146678242e-06, 0
0.00097, -0.385640035534798, -252.782809766693, 0, -0.000343432844956982, 0, 0.00398381868191243, 0, -3.15993728799329e-06, 0
0.00098, -0.322300323572975, -683.350215486975, 0, -0.00034701594558872, 0, 0.00398408849717365, 0, 1.07754116313171e-06, 0
0.00099, -0.169129288742351, 169.198718882081, 0, -0.000349455912419538, 0, 0.0039845611237983, 0, 5.06753995505405e-06, 0
0.001, -0.160325000827268, 379.559190549103, 0, -0.000351016369415795, 0, 0.0039851223046346, 0, -1.74316012187593e-06, 0
0.00101, -0.0380099895179134, -466.399970066277, 0, -0.000352182479494975, 0, 0.00398494189232817, 0, -4.49028287708651e-06, 0
0.00102, 0.0403077715697575, -664.908874715036, 0, -0.000351952972043746, 0, 0.00398397350227289, 0, 2.10499560715438e-06, 0
0.00103, 0.0812656450854389, -69.34931872149, 0, -0.00035158153674861, 0, 0.00398285856623846, 0, 2.98323632572388e-06, 0
0.00104, 0.391779855544088, 233.46412215837, 0, -0.000349311883823735, 0, 0.00398246256501559, 0, 3.82741455522881e-07, 0
0.00105, 0.520071232660632, 408.426620956683, 0, -0.000344522611967133, 0, 0.00398286007832681, 0, 2.16556792246921e-06, 0
0.00106, 0.593901485696823, 831.391992271384, 0, -0.000338985115489404, 0, 0.00398403888830932, 0, 5.12829253493121e-07, 0
0.00107, 0.66630549895859, 340.178439814435, 0, -0.000332660686167169, 0, 0.00398490019859603, 0, -3.74594516999411e-06, 0
0.00108, 0.745857920180472, -174.1269002928, 0, -0.000325616174962639, 0, 0.00398592727364648, 0, 1.2716741517475e-06, 0
0.00109, 0.761555322239376, 683.521160206857, 0, -0.000317970450282523, 0, 0.00398670705368635, 0, 4.55511751220413e-06, 0
0.0011, 0.769197876765569, 634.603576054023, 0, -0.000310437906040225, 0, 0.00398704155445715, 0, -4.71144774271866e-06, 0
0.00111, 0.87698418357543, -222.097066053414, 0, -0.000302170688157119, 0, 0.00398748273862581, 0, -1.56257998180546e-06, 0
0.00112, 0.844693459954846, 208.260291381318, 0, -0.000293499950791931, 0, 0.00398874470417504, 0, 4.27803099523722e-06, 0
0.00113, 0.890684193488247, 644.355885978447, 0, -0.000284951442364283, 0, 0.00398999076279603, 0, -5.37176594137468e-07, 0
0.00114, 0.977042634919352, 297.106752067327, 0, -0.000275538360438537, 0, 0.00399116411891087, 0, -1.60118813558696e-06, 0
0.00115, 0.93292229316384, 273.79101086997, 0, -0.000265883058639546, 0, 0.00399222034960692, 0, 6.86735271354625e-07, 0
0.00116, 0.846188034385869, 364.68360296144, 0, -0.000257054055696865, 0, 0.00399250900409131, 0, -1.05770217624434e-06, 0
0.00117, 0.959752353530647, -522.460214719223, 0, -0.000248228730850944, 0, 0.00399247389665234, 0, -6.92427267017572e-06, 0
0.00118, 1.10453836758719, -381.94909039411, 0, -0.00023773138052062, 0, 0.00399251935517994, 0, 8.79897191228574e-06, 0
0.00119, 1.06449129388706, 1365.00948966624, 0, -0.000226887349655962, 0, 0.00399272967808571, 0, 4.32375399390054e-06, 0
0.0012, 1.21581968431715, 666.341079072249, 0, -0.00021568119130378, 0, 0.00399412453763897, 0, -8.66651468059777e-06, 0
0.00121, 1.31782914453179, -179.991893459005, 0, -0.000202686816594891, 0, 0.00399618842939315, 0, 1.50343817677602e-06, 0
0.00122, 1.17270262816468, 881.102362467168, 0, -0.000190267309133844, 0, 0.00399740672571144, 0, 5.51512237626054e-06, 0
0.00123, 1.23179696335312, 779.887555792494, 0, -0.000178422740076077, 0, 0.0039986213266057, 0, -5.63122057632482e-06, 0
0.00124, 1.31115866820267, 15.0724359857171, 0, -0.000165585401877389, 0, 0.00399968432264475, 0, -1.16331724890234e-06, 0
0.00125, 1.21724622582109, 742.941056010184, 0, -0.000152819561191099, 0, 0.00400001202543767, 0, 5.63997381019623e-06, 0
0.00126, 1.12477119736265, 1025.10048271956, 0, -0.000141257265949826, 0, 0.00399970989264915, 0, -2.02567405456568e-06, 0
0.00127, 1.27241322453568, 36.5329796877025, 0, -0.000129429411362309, 0, 0.00399950541440861, 0, -6.88140542651883e-06, 0
0.00128, 1.33100586605836, -133.12324933388, 0, -0.000116125419207709, 0, 0.00399968461783187, 0, 8.55233558889452e-06, 0
0.00129, 1.12831697402007, 1674.95236797002, 0, -0.000103806763203401, 0, 0.00399979746437835, 0, 3.67270743378605e-06, 0
0.0013, 1.16124489445922, 1276.5371310469, 0, -9.26776372788747e-05, 0, 0.00400138829445515, 0, -5.15719257672565e-06, 0
0.00131, 1.27560385861864, 161.624250997742, 0, -8.03158537363238e-05, 0, 0.00400255474678892, 0, -3.51548549033916e-06, 0
0.00132, 1.1992358872115, 395.154562110438, 0, -6.78691374284752e-05, 0, 0.00400359334634092, 0, 2.7851173566247e-06, 0
0.00133, 1.16387613358109, 847.885114544509, 0, -5.61783114037993e-05, 0, 0.0040038593976354, 0, 8.76690252923202e-07, 0
0.00134, 1.20698756738313, 730.757993039681, 0, -4.42752123912765e-05, 0, 0.00400435910093127, 0, -1.96375110565973e-07, 0
0.00135, 1.14027207203035, 760.320537597009, 0, -3.24809205090069e-05, 0, 0.00400452067127752, 0, -1.58108035698591e-07, 0
0.00136, 1.09954147981706, 528.07498587351, 0, -2.13284018879337e-05, 0, 0.00400369351521761, 0, -1.90599098719504e-06, 0
0.00137, 1.03809410728341, 238.661939382097, 0, -1.05854587763615e-05, 0, 0.00400264747607117, 0, -8.82748673137252e-07, 0
0.00138, 0.998191323572421, 262.712796270603, 0, -4.85892800434314e-07, 0, 0.00400214387748265, 0, 2.57454187528478e-07, 0
0.00139, 0.993208401513182, 354.626274843184, 0, 9.52529312716582e-06, 0, 0.00400164548328991, 0, 1.80933101909028e-06, 0
0.0014, 0.89850499021966, 767.351431105202, 0, 1.90180341652002e-05, 0, 0.00400127155228763, 0, 1.5305968897954e-07, 0
0.00141, 0.845714297998387, 329.216934780497, 0, 2.76944992059904e-05, 0, 0.00400146245516762, 0, -3.55695698306026e-06, 0
0.00142, 0.760621601831986, -191.572803546333, 0, 3.57997724817948e-05, 0, 0.00400126952564405, 0, -1.29838828279424e-06, 0
0.00143, 0.671734220460555, -149.376965453746, 0, 4.28733764258817e-05, 0, 0.00400143792478662, 0, 1.13788306801464e-06, 0
0.00144, 0.680991246221833, -38.7794963726601, 0, 4.95796492028968e-05, 0, 0.0040025662476191, 0, 3.16828487883889e-08, 0
0.00145, 0.716403250942445, -50.4351662053214, 0, 5.65634906400251e-05, 0, 0.00400250385317288, 0, -5.61583130575854e-08, 0
0.00146, 0.745686240734479, -71.1445109175248, 0, 6.38950183102897e-05, 0, 0.00400265464542371, 0, 4.5955480854889e-08, 0
0.00147, 0.719813788042187, 115.446795560585, 0, 7.12816259785301e-05, 0, 0.00400276195853908, 0, 2.07572830789159e-06, 0
0.00148, 0.70179153485516, 281.656567389199, 0, 7.82860921995962e-05, 0, 0.00400202238079026, 0, -1.63080575093052e-06, 0
0.00149, 0.821240932632616, -203.699574373178, 0, 8.58592843859818e-05, 0, 0.00400087829399563, 0, -2.50191556427553e-06, 0
0.0015, 0.809429790530699, -27.6523874233537, 0, 9.42192202146645e-05, 0, 0.00400021343740833, 0, 4.4211665841718e-06, 0
0.00151, 0.711401436313188, 662.544939648843, 0, 0.000101717607099041, 0, 0.00399952402146482, 0, 4.04514268327334e-07, 0
0.00152, 0.817858233835017, 123.494634469503, 0, 0.000109207192809664, 0, 0.00399862629029661, 0, -4.1256311770469e-06, 0
0.00153, 0.88223987016183, -9.78345331753821, 0, 0.000117883262317654, 0, 0.00399938055501345, 0, 3.60364589282145e-06, 0
0.00154, 0.796382746321324, 981.263154480756, 0, 0.000126284080586629, 0, 0.00400007486746118, 0, 4.08932145826065e-06, 0
0.00155, 0.790187861544997, 1025.36990895366, 0, 0.000134137740650365, 0, 0.00400030535797339, 0, -2.41491777449273e-06, 0
0.00156, 0.788855349270146, 328.815377891882, 0, 0.000142090680116076, 0, 0.00400035606353909, 0, -3.27247058749913e-06, 0
0.00157, 0.722478280897402, 319.836979976765, 0, 0.000149691916699763, 0, 0.00399955889235291, 0, 2.77278179713183e-06, 0
0.00158, 0.611874629606984, 643.038960907073, 0, 0.00015638033537973, 0, 0.0039986599256578, 0, -1.01496332376626e-06, 0
0.00159, 0.546983065471803, 123.573485716537, 0, 0.000162094362453167, 0, 0.00399769105245244, 0, -2.92021442326684e-06, 0
0.0016, 0.504850664340817, -13.698728948987, 0, 0.000167424126612895, 0, 0.00399661240061265, 0, 1.43160124688852e-06, 0
0.00161, 0.381374706186842, 293.122332655504, 0, 0.000171819096972243, 0, 0.0039958946907885, 0, 6.91570698536321e-07, 0
0.00162, 0.338695163826864, 114.171789390621, 0, 0.000175291631070508, 0, 0.00399666013643637, 0, -2.11339323637725e-06, 0
0.00163, 0.315293471598501, -163.424495204102, 0, 0.000178670041116352, 0, 0.00399692436951468, 0, 1.07667001070188e-07, 0
0.00164, 0.187510609141267, 158.782150246517, 0, 0.000181192053531417, 0, 0.00399734055188671, 0, 2.12484829248077e-06, 0
0.00165, 0.131811629470698, 124.086328127589, 0, 0.000182709281359627, 0, 0.00399746600281719, 0, -2.89372673596551e-06, 0
0.00166, 0.089169202946301, -463.829366154703, 0, 0.000183860846156921, 0, 0.00399731589493795, 0, -1.25945231232233e-06, 0
0.00167, 0.014272620711784, -174.498922234512, 0, 0.000184367810326691, 0, 0.00399671857345015, 0, 2.39268383264125e-06, 0
0.00168, -0.00598952244102908, 72.9502387965675, 0, 0.000184324246314799, 0, 0.00399622281547439, 0, -7.0610093973019e-07, 0
0.00169, 0.0389422664597622, -204.592020522908, 0, 0.000184446099522455, 0, 0.00399634286643276, 0, -5.58216089218061e-07, 0
0.0017, 0.0591383217426595, -147.876235872061, 0, 0.000185112340077631, 0, 0.00399841198162288, 0, 1.58654337889162e-06, 0
0.00171, -0.0270642519964853, 279.306919153751, 0, 0.000185285437017045, 0, 0.00399899290479003, 0, 2.11166985860913e-06, 0
0.00172, -0.0420418127740982, 413.54640566667, 0, 0.0001848478794814, 0, 0.00399857233924019, 0, -2.04992550054436e-06, 0
0.00173, -0.00878630589435037, -170.697491703682, 0, 0.000184617547786112, 0, 0.00399849727380479, 0, -1.66142167947826e-06, 0
0.00174, -0.084266766804826, 120.492593549236, 0, 0.000184260404903164, 0, 0.0039984461953413, 0, 3.34561375523753e-06, 0
0.00175, -0.196263762454308, 318.661987864021, 0, 0.000182792752546818, 0, 0.00399798296649303, 0, -2.24270192794361e-06, 0
0.00176, -0.188231275264829, -324.175405238955, 0, 0.000180798545788654, 0, 0.00399686503792964, 0, -2.31526716455292e-06, 0
0.00177, -0.244460074761784, -140.334607447859, 0, 0.000178826657955317, 0, 0.00399684936861628, 0, 3.53892426910999e-06, 0
0.00178, -0.371620959541667, 332.412243783324, 0, 0.000175652484571715, 0, 0.00399653689006278, 0, -2.68080526840376e-07, 0
0.00179, -0.371897563787469, -256.343506303747, 0, 0.000171894414222127, 0, 0.00399621054639048, 0, -4.20085149415848e-06, 0
0.0018, -0.440700680154263, -529.994198264818, 0, 0.000168011096015437, 0, 0.0039977317811103, 0, 2.04395646688659e-06, 0
0.00181, -0.559284220284756, 14.0821122771258, 0, 0.00016293361105765, 0, 0.00399938382040891, 0, 1.29587565722388e-06, 0
0.00182, -0.558591601144238, -368.265209007001, 0, 0.000157266875141141, 0, 0.00400118640506492, 0, -3.874129665541e-06, 0
0.00183, -0.55757387447424, -625.990423101177, 0, 0.000151756190327609, 0, 0.00400239358396508, 0, 1.95906561364281e-06, 0
0.00184, -0.636352099315534, -139.635542766007, 0, 0.000145809959071183, 0, 0.00400226181047629, 0, 2.44511316157092e-06, 0
0.00185, -0.635346074145642, -88.4750639026811, 0, 0.000139319686746752, 0, 0.00400110054954934, 0, -2.65362488937359e-06, 0
0.00186, -0.543885593717013, -568.058300413589, 0, 0.000133437571281505, 0, 0.00400001981050901, 0, -7.07945417821503e-07, 0
0.00187, -0.558498228741846, -416.686421050909, 0, 0.000128042329127775, 0, 0.00399907554917859, 0, 2.21587251689629e-06, 0
0.00188, -0.611635558815566, 39.265850612128, 0, 0.000122134474439595, 0, 0.00399830764717713, 0, 1.08495588887453e-06, 0
0.00189, -0.570349599270743, -120.564881620587, 0, 0.00011615692870404, 0, 0.00399899803465893, 0, -1.93977566475778e-06, 0
0.0019, -0.525869599233867, -382.441413351285, 0, 0.00011069536668351, 0, 0.0040013040970804, 0, -1.54240739898863e-07, 0
0.00191, -0.529421514962475, -75.1582820945546, 0, 0.00010547753758764, 0, 0.00400265413434685, 0, 2.77917259783792e-06, 0
0.00192, -0.578317449660199, 235.691458823497, 0, 9.99297751593113e-05, 0, 0.00400369100665213, 0, 5.9901214420049e-07, 0
0.00193, -0.555534066479976, -23.8667143035122, 0, 9.4188666890913e-05, 0, 0.00400382696445474, 0, -2.58980641137421e-06, 0
0.00194, -0.555658636730883, -303.542255659555, 0, 8.87414014070041e-05, 0, 0.0040029661384212, 0, 3.36441464969769e-07, 0
0.00195, -0.647003710706781, -62.4565473414711, 0, 8.2722024605619e-05, 0, 0.00400167889061085, 0, 8.66314756968894e-07, 0
0.00196, -0.650840978969468, -294.426532716237, 0, 7.61443842767164e-05, 0, 0.0040002793008528, 0, -2.73319288061989e-06, 0
0.00197, -0.623425119161334, -614.193596360103, 0, 6.98181684166663e-05, 0, 0.00399977876008982, 0, 8.85266875125693e-08, 0
0.00198, -0.618878904066487, -418.259557799383, 0, 6.36353458918815e-05, 0, 0.00400106497046015, 0, 2.15408259915118e-06, 0
0.00199, -0.622941310579851, -62.2037632393468, 0, 5.74266630028492e-05, 0, 0.00400203400525718, 0, 5.31938261016141e-07, 0
0.002, -0.599560455446866, -223.611400767332, 0, 5.12767912818117e-05, 0, 0.00400252205345045, 0, -1.43310041392856e-06, 0
0.00201, -0.576144924607993, -387.996922931455, 0, 4.54419453772033e-05, 0, 0.00400293956259403, 0, 5.02705025838447e-07, 0
0.00202, -0.598861150558984, -117.076157368194, 0, 3.95743929101658e-05, 0, 0.00400270468764693, 0, 1.36044849891057e-06, 0
0.00203, -0.584449692668355, -145.750056409873, 0, 3.36112482129862e-05, 0, 0.00400215033864231, 0, -1.35662109668186e-06, 0
0.00204, -0.566223059037709, -270.768187988467, 0, 2.78969960763269e-05, 0, 0.00400120183650794, 0, 2.40762681640097e-07, 0
0.00205, -0.577995732757276, -237.47912577173, 0, 2.21575010507721e-05, 0, 0.00400082150317962, 0, -5.68902409149217e-07, 0
0.00206, -0.549012206779861, -303.630222791694, 0, 1.65115168052404e-05, 0, 0.00400171822530091, 0, 4.79660825932179e-07, 0
0.00207, -0.550318395486627, -166.445130759028, 0, 1.10478295225771e-05, 0, 0.00400236680731214, 0, 6.11830491840183e-07, 0
0.00208, -0.529734783381859, -94.9957257822336, 0, 5.58847729881875e-06, 0, 0.00400234164819428, 0, 2.06948914677631e-07, 0
