my_time, my_disp_z1, my_vel_z1, my_fz_z, topFz, out_strain2, out_stress2
0.046, -0.00142889278286581, -0.000798330699413846, 3.77178245736937e-08, 0.00414003771782457, 2.37024057113967, 460.004190869397
0.047, -0.00142809899903156, -0.000789289312957645, 3.64301323057745e-08, 0.00423003643013231, 2.39670003228133, 470.004047792479
0.048, -0.00142731410254959, -0.000780553046127873, 3.52149856358563e-08, 0.00432003521498564, 2.422863248347, 480.003912776182
0.049, -0.00142653779691172, -0.00077210490596857, 3.40667269237843e-08, 0.00441003406672692, 2.44874010294267, 490.00378519188
0.05, -0.00142576980193626, -0.000763929209640447, 3.29802602424059e-08, 0.00450003298026024, 2.474339935458, 500.00366447336
0.051, -0.00142500985252345, -0.000756011456118852, 3.19509811828531e-08, 0.00459003195098118, 2.49967158255167, 510.00355010902
0.052, -0.00142425769753137, -0.000748338213015976, 3.09747223443263e-08, 0.00468003097472234, 2.524743415621, 520.003441635816
0.053, -0.00142351309875838, -0.000740897016502673, 3.00477012429509e-08, 0.00477003004770124, 2.54956337472067, 530.003338633471
0.054, -0.00142277583001979, -0.000733676282575781, 2.91664801043562e-08, 0.0048600291664801, 2.57413899934034, 540.003240720011
0.055, -0.00142204567630827, -0.000726665228079774, 2.83279244324072e-08, 0.00495002832792443, 2.598477456391, 550.003147547159
0.056, -0.00142132243302884, -0.000719853800386359, 2.75291727053206e-08, 0.0050400275291727, 2.62258556570533, 560.003058796967
0.057, -0.00142060590530042, -0.000713232614470773, 2.67676088525418e-08, 0.00513002676760885, 2.64646982331933, 570.002974178761
0.058, -0.00141989590731689, -0.00070679289647964, 2.6040833518183e-08, 0.00522002604083352, 2.67013642277033, 580.002893425947
0.059, -0.00141919226176164, -0.000700526433225766, 2.53466453424903e-08, 0.00531002534664534, 2.693591274612, 590.002816293927
0.06, -0.00141849479927019, -0.000694425526586646, 2.46830189828962e-08, 0.00540002468301898, 2.716840024327, 600.002742557664
0.061, -0.00141780335793588, -0.000688482952404409, 2.40480911121999e-08, 0.00549002404809111, 2.739888068804, 610.002672010123
0.062, -0.00141711778285485, -0.000682691923380649, 2.34401402237835e-08, 0.00558002344014022, 2.762740571505, 620.002604460024
0.063, -0.00141643792570625, -0.000677046055502804, 2.28575794689392e-08, 0.00567002285757947, 2.78540247645834, 630.002539731052
0.064, -0.00141576364436442, -0.000671539337525977, 2.22989374881744e-08, 0.00576002229893749, 2.807878521186, 640.002477659721
0.065, -0.00141509480254019, -0.000666166103289653, 2.17628532764302e-08, 0.00585002176285328, 2.83017324866033, 650.002418094809
0.066, -0.00141443126944865, -0.000660921006557814, 2.12480642542562e-08, 0.00594002124806425, 2.85229101837833, 660.002360896028
0.067, -0.00141377291950082, -0.000655798997935362, 2.07533970295395e-08, 0.00603002075339703, 2.87423601663933, 670.002305933003
0.068, -0.00141311963201748, -0.000650795303949606, 2.02777611611749e-08, 0.00612002027776116, 2.896012266084, 680.002253084573
0.069, -0.00141247129096298, -0.000645905407898681, 1.98201411455087e-08, 0.00621001982014114, 2.91762363456733, 690.002202237904
0.07, -0.00141182778469742, -0.00064112503217522, 1.93795907715497e-08, 0.00630001937959077, 2.93907384341934, 700.002153287863
0.071, -0.0014111890057457, -0.000636450122247566, 1.89552260424289e-08, 0.00639001895522604, 2.96036647514334, 710.002106136227
0.072, -0.00141055485058194, -0.000631876831791312, 1.85462232134281e-08, 0.00648001854622321, 2.981504980602, 720.002060691468
0.073, -0.00140992521942824, -0.00062740150909473, 1.81518099674413e-08, 0.00657001815180997, 3.00249268572534, 730.002016867775
0.074, -0.00140930001606633, -0.000623020684476647, 1.77712643168945e-08, 0.00666001777126432, 3.023332797789, 740.001974584924
0.075, -0.00140867914766145, -0.000618731058811276, 1.74039096216203e-08, 0.00675001740390962, 3.044028411285, 750.001933767736
0.076, -0.00140806252459719, -0.000614529492796878, 1.70491119199853e-08, 0.00684001704911192, 3.064582513427, 760.001894345769
0.077, -0.00140745006032069, -0.000610412997072812, 1.67062743430813e-08, 0.00693001670627434, 3.08499798931033, 770.001856252704
0.078, -0.00140684167119727, -0.000606378723187607, 1.63748386751081e-08, 0.00702001637483867, 3.10527762675767, 780.001819426519
0.079, -0.00140623727637384, -0.000602423954996405, 1.60542781273837e-08, 0.00711001605427813, 3.125424120872, 790.001783808681
0.08, -0.00140563679765056, -0.000598546100974971, 1.574409687604e-08, 0.00720001574409688, 3.14544007831467, 800.001749344098
0.081, -0.00140504015935988, -0.000594742686815707, 1.54438285389358e-08, 0.00729001544382854, 3.16532802133733, 810.001715980949
0.082, -0.00140444728825275, -0.000591011348760341, 1.51530330999919e-08, 0.0073800151530331, 3.185090391575, 820.001683670345
0.083, -0.00140385811339129, -0.000587349827268966, 1.48712964919903e-08, 0.00747001487129649, 3.20472955362367, 830.001652366277
0.084, -0.00140327256604749, -0.000583755961114531, 1.45982257514915e-08, 0.00756001459822575, 3.224247798417, 840.001622025083
0.085, -0.00140269057960768, -0.000580227682047328, 1.43334515489285e-08, 0.00765001433345155, 3.24364734641067, 850.001592605728
0.086, -0.00140211208948215, -0.00057676300957827, 1.40766232758702e-08, 0.00774001407662328, 3.262930350595, 860.001564069253
0.087, -0.00140153703301971, -0.000573360046268143, 1.38274102046837e-08, 0.0078300138274102, 3.282098899343, 870.001536378911
0.088, -0.00140096534942698, -0.000570016973334034, 1.35854980737316e-08, 0.00792001358549807, 3.30115501910066, 880.001509499786
0.089, -0.00140039697969182, -0.000566732046476363, 1.33505899981012e-08, 0.00801001335059, 3.32010067693933, 890.001483398889
0.09, -0.00139983186651072, -0.000563503591874721, 1.31224044443157e-08, 0.00810001312240444, 3.338937782976, 900.001458044938
0.091, -0.00139926995422029, -0.000560330002745161, 1.29006741712845e-08, 0.00819001290067417, 3.357668192657, 910.001433408241
0.092, -0.00139871118873185, -0.000557209735792438, 1.26851450836518e-08, 0.00828001268514508, 3.37629370893833, 920.001409460564
0.093, -0.00139815551746964, -0.000554141308020003, 1.24755769256857e-08, 0.00837001247557692, 3.39481608434534, 930.001386175213
0.094, -0.00139760288931194, -0.000551123293735839, 1.22717395776434e-08, 0.00846001227173958, 3.41323702293533, 940.00136352662
0.095, -0.00139705325453531, -0.000548154321811863, 1.20734160585778e-08, 0.00855001207341606, 3.43155818215633, 950.001341490673
0.096, -0.00139650656476127, -0.000545233072830279, 1.18803986041277e-08, 0.0086400118803986, 3.44978117462434, 960.001320044289
0.097, -0.00139596277290589, -0.000542358276780539, 1.16924904307314e-08, 0.00873001169249043, 3.46790756980367, 970.001299165603
0.098, -0.00139542183313159, -0.000539528710636214, 1.15095030138457e-08, 0.00882001150950301, 3.48593889561367, 980.001278833668
0.099, -0.00139488370080125, -0.000536743196079159, 1.13312575520524e-08, 0.00891001133125755, 3.50387663995834, 990.001259028617
0.1, -0.00139434833243457, -0.000534000597515681, 1.1157583145599e-08, 0.00900001115758314, 3.521722252181, 1000.00123973146
0.101, -0.00139404218423574, -0.000145526298113911, 8.02221483823737e-07, 0.00900080222148382, 3.531927192142, 1000.08913572042
0.102, -0.00139396217024118, -3.79183629158199e-05, 2.0910953302429e-07, 0.00900020910953302, 3.534594325294, 1000.02323439256
0.103, -0.00139394132482063, -9.87713285530954e-06, 5.44753230753703e-08, 0.00900005447532307, 3.53528917264567, 1000.00605281367
0.104, -0.00139393589512529, -2.57264096898111e-06, 1.41892594340831e-08, 0.00900001418925943, 3.53547016249033, 1000.00157658438
0.105, -0.00139393448089723, -6.70067974947601e-07, 3.6957488198236e-09, 0.00900000369574882, 3.53551730342567, 1000.00041063876
0.106, -0.0013939341125495, -1.74524463332613e-07, 9.62588264305508e-10, 0.00900000096258826, 3.53552958168333, 1000.00010695425
0.107, -0.0013939340166105, -4.54561975887299e-08, 2.50713791741242e-10, 0.00900000025071379, 3.53553277965, 1000.00002785709
0.108, -0.00139393399162249, -1.18394160607639e-08, 6.52999824352074e-11, 0.00900000006529998, 3.53553361258367, 1000.00000725555
0.109, -0.00139393398511417, -3.08367279015453e-09, 1.70078014172237e-11, 0.0090000000170078, 3.53553382952767, 1000.00000188976
0.11, -0.00139393398341903, -8.03162925630322e-10, 4.42980374604218e-12, 0.0090000000044298, 3.53553388603233, 1000.0000004922
0.111, -0.00139393398297751, -2.09191468379178e-10, 1.1538998923033e-12, 0.0090000000011539, 3.53553390074967, 1000.00000012821
0.112, -0.00139393398286252, -5.44826030679811e-11, 3.00483596338275e-13, 0.00900000000030048, 3.53553390458266, 1000.00000003339
0.113, -0.00139393398283256, -1.41891360648828e-11, 7.8385214985488e-14, 0.00900000000007838, 3.53553390558133, 1000.00000000871
0.114, -0.00139393398282477, -3.69169519790744e-12, 1.95607419151145e-14, 0.00900000000001956, 3.535533905841, 1000.00000000217
0.115, -0.00139393398282277, -1.0032631031516e-12, 4.58834359395865e-15, 0.00900000000000459, 3.53553390590767, 1000.00000000051
0.116, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.117, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.118, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.119, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.12, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.121, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.122, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.123, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.124, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.125, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.126, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.127, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.128, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.129, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.13, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.131, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.132, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.133, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.134, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.135, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.136, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.137, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.138, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.139, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.14, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.141, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.142, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.143, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.144, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.145, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.146, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.147, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.148, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.149, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.15, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.151, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.152, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.153, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.154, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.155, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.156, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.157, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.158, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.159, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.16, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.161, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.162, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.163, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.164, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.165, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.166, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.167, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.168, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.169, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.17, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.171, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.172, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.173, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.174, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.175, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.176, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.177, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.178, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.179, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.18, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.181, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.182, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.183, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.184, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.185, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.186, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.187, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.188, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.189, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.19, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.191, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.192, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.193, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.194, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.195, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.196, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.197, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.198, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.199, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.2, -0.00139393398282233, -3.99511374247274e-13, 0, 0.009, 3.53553390592233, 1000
0.201, -0.00139403985352002, 0.000130983369785157, 7.41167720946789e-09, 0.00891090741167721, 3.532004882666, 990.10082351969
0.202, -0.00139417107442859, 0.000131264124660433, 1.197911908557e-11, 0.00882180001197912, 3.52763085238033, 980.200001331013
0.203, -0.00139430233893975, 0.000131264584426195, 4.88862422765024e-14, 0.00873270000004889, 3.523255368675, 970.300000005432
0.204, -0.00139443360352846, 0.0001312645925139, 3.50223322564958e-14, 0.00864360000003502, 3.51887988238466, 960.400000003891
0.205, -0.00139456486812467, 0.000131264599867866, 2.82118078898108e-14, 0.00855450000002821, 3.51450439584433, 950.500000003134
0.206, -0.00139469613272823, 0.00013126460727578, 3.4253849756638e-14, 0.00846540000003426, 3.510128909059, 940.600000003807
0.207, -0.00139482739733922, 0.000131264614658091, 2.88102874890228e-14, 0.00837630000002881, 3.505753422026, 930.700000003201
0.208, -0.00139495866195759, 0.000131264622102171, 3.11226738824999e-14, 0.00828720000003112, 3.501377934747, 920.800000003458
0.209, -0.00139508992658341, 0.000131264629512392, 3.04374581094891e-14, 0.00819810000003044, 3.49700244721967, 910.900000003382
0.21, -0.00139522119121667, 0.000131264636984613, 2.8197930102003e-14, 0.0081090000000282, 3.49262695944434, 901.000000003133
0.211, -0.00139535245585738, 0.000131264644440686, 3.35252658967278e-14, 0.00801990000003353, 3.48825147142067, 891.100000003726
0.212, -0.00139548372050558, 0.000131264651922202, 2.88501861289703e-14, 0.00793080000002885, 3.48387598314733, 881.200000003206
0.213, -0.00139561498516126, 0.000131264659446156, 2.9844182680705e-14, 0.00784170000002984, 3.47950049462467, 871.300000003316
0.214, -0.00139574624982446, 0.000131264666941223, 3.28513258263108e-14, 0.00775260000003285, 3.47512500585134, 861.40000000365
0.215, -0.00139587751449519, 0.000131264674478473, 2.90826390747512e-14, 0.00766350000002909, 3.470749516827, 851.500000003232
0.216, -0.00139600877917345, 0.000131264682046884, 2.90696286486813e-14, 0.00757440000002907, 3.46637402755167, 841.60000000323
0.217, -0.00139614004385927, 0.000131264689604685, 3.49208509331511e-14, 0.00748530000003492, 3.46199853802433, 831.70000000388
0.218, -0.00139627130855268, 0.000131264697179477, 3.11755829485172e-14, 0.00739620000003118, 3.457623048244, 821.800000003464
0.219, -0.00139640257325368, 0.000131264704788507, 2.89239118766993e-14, 0.00730710000002893, 3.45324755821067, 811.900000003214
0.22, -0.00139653383796228, 0.000131264712420198, 2.93688684482873e-14, 0.00721800000002937, 3.448872067924, 802.000000003263
0.221, -0.00139666510267851, 0.000131264720056458, 3.40127231934773e-14, 0.00712890000003401, 3.444496577383, 792.100000003779
0.222, -0.00139679636740239, 0.000131264727690443, 3.39355279987963e-14, 0.00703980000003394, 3.440121086587, 782.200000003771
0.223, -0.00139692763213393, 0.00013126473535522, 3.17081430556421e-14, 0.00695070000003171, 3.43574559553567, 772.300000003523
0.224, -0.00139705889687315, 0.000131264743046023, 3.01824537585205e-14, 0.00686160000003018, 3.43137010422833, 762.400000003353
0.225, -0.00139719016162006, 0.000131264750753188, 2.93107552118421e-14, 0.00677250000002931, 3.42699461266467, 752.500000003257
0.226, -0.00139732142637468, 0.000131264758480389, 2.91112620121048e-14, 0.00668340000002911, 3.422619120844, 742.600000003234
0.227, -0.00139745269113703, 0.000131264766223501, 2.94824928359638e-14, 0.00659430000002949, 3.41824362876567, 732.700000003277
0.228, -0.00139758395590713, 0.000131264773983883, 3.02344954627998e-14, 0.00650520000003024, 3.413868136429, 722.80000000336
0.229, -0.00139771522068499, 0.000131264781757084, 3.07965458690163e-14, 0.0064161000000308, 3.40949264383367, 712.900000003422
0.23, -0.00139784648547064, 0.000131264789547951, 3.11955322684909e-14, 0.0063270000000312, 3.40511715097867, 703.000000003467
0.231, -0.00139797775026408, 0.000131264797358432, 3.12944115066216e-14, 0.0062379000000313, 3.400741657864, 693.100000003478
0.232, -0.00139810901506535, 0.000131264805182965, 3.07965458690163e-14, 0.0061488000000308, 3.39636616448833, 683.200000003422
0.233, -0.00139824027987444, 0.000131264813021784, 3.04669484085807e-14, 0.00605970000003047, 3.391990670852, 673.300000003386
0.234, -0.00139837154469139, 0.000131264820883748, 2.99846952822591e-14, 0.00597060000002999, 3.38761517695367, 663.400000003332
0.235, -0.00139850280951621, 0.000131264828754612, 2.97270888460766e-14, 0.00588150000002973, 3.383239682793, 653.500000003303
0.236, -0.00139863407434892, 0.000131264836645452, 3.03593955530701e-14, 0.00579240000003036, 3.37886418836933, 643.600000003373
0.237, -0.00139876533918953, 0.000131264844553404, 3.14401282786037e-14, 0.00570330000003144, 3.37448869368234, 633.700000003493
0.238, -0.00139889660403806, 0.000131264852488313, 3.32884761422569e-14, 0.00561420000003329, 3.37011319873134, 623.800000003699
0.239, -0.00139902786889454, 0.00013126486044514, 3.58411217371568e-14, 0.00552510000003584, 3.36573770351533, 613.900000003982
0.24, -0.00139915913375897, 0.000131264868429543, 3.34792957246144e-14, 0.00543600000003348, 3.36136220803434, 604.00000000372
0.241, -0.00139929039863139, 0.000131264876409496, 3.03854164052098e-14, 0.00534690000003039, 3.356986712287, 594.100000003377
0.242, -0.00139942166351181, 0.00013126488440001, 3.11617051607094e-14, 0.00525780000003116, 3.352611216273, 584.200000003462
