my_atoms, my_ke, my_cpu, my_time, 1_disp, 2_disp, 3_disp, 1_vel, 2_vel, 3_vel,  1_force, 2_force, 3_force, force1y, force2y, force3y, force1z, force2z,force3z
3, 5.44235042355488e-07, 1.060332169, 0.01132, -0.0004, -2.19106144426811e-05, 0.001532,  0, 14.212326574723 , 0.1,  0, -6.88342253687654e-08, 0, 0, 0,0,  0, 0,0
3, 8.46644754893663e-07, 1.060997575, 0.01133, -0.0004, -0.000149675762675627, 0.001533,  0, -17.7266380961079 , 0.1,  0, 9.40440552884398e-07, 0, 0, 0,0,  0, 0,0
3, 8.46379351974928e-07, 1.062199514, 0.01134, -0.0004, -0.000326929972304013, 0.001534,  0, -17.723859350969 , 0.1,  0, 2.0541615984572e-06, 0, 0, 0,0,  0, 0,0
3, 8.46405942292868e-07, 1.063561416, 0.01135, -0.0004, -0.000504161461301494, 0.001535,  0, -17.7241377688882 , 0.1,  0, -1.20466431749123e-06, 0, 0, 0,0,  0, 0,0
3, 8.46435523856475e-07, 1.064251991, 0.01136, -0.0004, -0.000681407237634265, 0.001536,  0, -17.7244475019556 , 0.1,  0, 3.72570151017113e-07, 0, 0, 0,0,  0, 0,0
3, 1.01321740376883e-06, 1.065478619, 0.01137, -0.0004, -0.000736165303836798, 0.001537,  0, 19.3922510006502 , 0.1,  0, -4.01085225020907e-07, 0, 0, 0,0,  0, 0,0
3, 1.0130214939015e-06, 1.066169138, 0.01138, -0.0004, -0.000542250284179587, 0.001538,  0, 19.390376073313 , 0.1,  0, -1.61948922737254e-06, 0, 0, 0,0,  0, 0,0
3, 1.01284075612779e-06, 1.067443506, 0.01139, -0.0004, -0.000348362077324379, 0.001539,  0, 19.3886461875341 , 0.1,  0, 1.8647843344258e-06, 0, 0, 0,0,  0, 0,0
3, 1.01296634807089e-06, 1.068651776, 0.0114, -0.0004, -0.000154465847983173, 0.00154,  0, 19.3898482753373 , 0.1,  0, -4.85268773254454e-07, 0, 0, 0,0,  0, 0,0
3, 1.00976176472201e-07, 1.069864108, 0.01141, -0.0004, -1.23458797305139e-05, 0.001541,  0, -6.12116648615696 , 0.1,  0, 7.75714501269715e-08, 0, 0, 0,0,  0, 0,0
3, 1.0095965794433e-07, 1.070536396, 0.01142, -0.0004, -7.3555635222407e-05, 0.001542,  0, -6.1206656562265 , 0.1,  0, 4.62163686489689e-07, 0, 0, 0,0,  0, 0,0
3, 1.00919605881961e-07, 1.071253637, 0.01143, -0.0004, -0.000134756813881221, 0.001543,  0, -6.11945113620955 , 0.1,  0, 8.46702033020823e-07, 0, 0, 0,0,  0, 0,0
3, 1.00856038965366e-07, 1.072008315, 0.01144, -0.0004, -0.000195942279444834, 0.001544,  0, -6.1175230677232 , 0.1,  0, 1.23114165126306e-06, 0, 0, 0,0,  0, 0,0
3, 1.00768986842144e-07, 1.073182716, 0.01145, -0.0004, -0.000257104897483321, 0.001545,  0, -6.11488167558671 , 0.1,  0, 1.61543771427112e-06, 0, 0, 0,0,  0, 0,0
3, 1.00658490113383e-07, 1.074961383, 0.01146, -0.0004, -0.000318237536230857, 0.001546,  0, -6.11152726779519 , 0.1,  0, 1.99954541183875e-06, 0, 0, 0,0,  0, 0,0
3, 1.00524600314735e-07, 1.075650784, 0.01147, -0.0004, -0.0003793330674173, 0.001547,  0, -6.10746023548383 , 0.1,  0, 2.38341995572374e-06, 0, 0, 0,0,  0, 0,0
3, 1.00565275851384e-07, 1.076327294, 0.01148, -0.0004, -0.000440404433660121, 0.001548,  0, -6.10869608065553 , 0.1,  0, -2.00570221641271e-06, 0, 0, 0,0,  0, 0,0
3, 1.00664371764355e-07, 1.077733879, 0.01149, -0.0004, -0.000501507630887707, 0.001549,  0, -6.11170586658381 , 0.1,  0, -1.23785679432859e-06, 0, 0, 0,0,  0, 0,0
3, 1.0071656066081e-07, 1.078412589, 0.0115, -0.0004, -0.000562633800036811, 0.00155,  0, -6.11329037567153 , 0.1,  0, -4.69722698564935e-07, 0, 0, 0,0,  0, 0,0
3, 1.00721793860865e-07, 1.07907823, 0.01151, -0.0004, -0.000623768686214428, 0.001551,  0, -6.11344923840422 , 0.1,  0, 2.9852093860988e-07, 0, 0, 0,0,  0, 0,0
3, 1.00695890966768e-07, 1.080334336, 0.01152, -0.0004, -0.000684899208534374, 0.001552,  0, -6.11266287142032 , 0.1,  0, 3.61599800890781e-07, 0, 0, 0,0,  0, 0,0
3, 1.00679657283324e-07, 1.081046342, 0.01153, -0.0004, -0.000746023075886382, 0.001553,  0, -6.11216999334747 , 0.1,  0, 1.69573508258878e-07, 0, 0, 0,0,  0, 0,0
3, 6.40526884237549e-07, 1.08171173, 0.01154, -0.0004, -0.000782168365878282, 0.001554,  0, 15.4185035402781 , 0.1,  0, -1.1203946151658e-07, 0, 0, 0,0,  0, 0,0
3, 6.40434928630218e-07, 1.08238252, 0.01155, -0.0004, -0.000627987366513375, 0.001555,  0, 15.4173966949402 , 0.1,  0, -1.08078725137243e-06, 0, 0, 0,0,  0, 0,0
3, 6.4019365162729e-07, 1.083596066, 0.01156, -0.0004, -0.000473826424396841, 0.001556,  0, 15.4144921295832 , 0.1,  0, -2.04940901782051e-06, 0, 0, 0,0,  0, 0,0
3, 6.40186910770035e-07, 1.084262436, 0.01157, -0.0004, -0.00031969125405557, 0.001557,  0, 15.4144109732507 , 0.1,  0, 1.50411167851072e-06, 0, 0, 0,0,  0, 0,0
3, 6.40269466239495e-07, 1.085462226, 0.01158, -0.0004, -0.000165539179029362, 0.001558,  0, 15.4154048677244 , 0.1,  0, -4.33020427241113e-07, 0, 0, 0,0,  0, 0,0
3, 6.40226866228411e-07, 1.086659388, 0.01159, -0.0004, -1.13884294212249e-05, 0.001559,  0, 15.4148920094576 , 0.1,  0, -3.5777806205646e-08, 0, 0, 0,0,  0, 0,0
3, 7.95749440296332e-07, 1.087331782, 0.0116, -0.0004, -0.000158925419889765, 0.00156,  0, -17.1855523920724 , 0.1,  0, 9.98557863188716e-07, 0, 0, 0,0,  0, 0,0
3, 7.95485074003525e-07, 1.088533123, 0.01161, -0.0004, -0.000330768338361621, 0.001561,  0, -17.1826973400861 , 0.1,  0, 2.07827876367394e-06, 0, 0, 0,0,  0, 0,0
3, 7.95518222480502e-07, 1.089781983, 0.01162, -0.0004, -0.000502588629005602, 0.001562,  0, -17.1830553566119 , 0.1,  0, -1.22417812673961e-06, 0, 0, 0,0,  0, 0,0
3, 7.95552358192983e-07, 1.090457793, 0.01163, -0.0004, -0.000674423930051332, 0.001563,  0, -17.1834240278717 , 0.1,  0, 3.94508858817414e-07, 0, 0, 0,0,  0, 0,0
3, 8.05268281359866e-07, 1.09166827, 0.01164, -0.0004, -0.000753703493184667, 0.001564,  0, 17.2880380074485 , 0.1,  0, -2.90889531395841e-07, 0, 0, 0,0,  0, 0,0
3, 8.05124105865216e-07, 1.092331326, 0.01165, -0.0004, -0.000580829172022069, 0.001565,  0, 17.2864902584141 , 0.1,  0, -1.37709092611332e-06, 0, 0, 0,0,  0, 0,0
3, 8.04792216991788e-07, 1.093524097, 0.01166, -0.0004, -0.000407980406911046, 0.001566,  0, 17.2829268467998 , 0.1,  0, -2.46313174742304e-06, 0, 0, 0,0,  0, 0,0
3, 8.05015679237076e-07, 1.094720811, 0.01167, -0.0004, -0.000235137861175688, 0.001567,  0, 17.2853261883825 , 0.1,  0, 4.41745824768798e-07, 0, 0, 0,0,  0, 0,0
3, 8.04979279681608e-07, 1.095915579, 0.01168, -0.0004, -6.22857021672199e-05, 0.001568,  0, 17.2849353845904 , 0.1,  0, -1.9567630435222e-07, 0, 0, 0,0,  0, 0,0
3, 5.18583971219774e-07, 1.09657982, 0.01169, -0.0004, -8.85392716214936e-05, 0.001569,  0, -13.8733371354459 , 0.1,  0, 5.56308650560918e-07, 0, 0, 0,0,  0, 0,0
3, 5.18446337794878e-07, 1.097243463, 0.0117, -0.0004, -0.000227264784851387, 0.00157,  0, -13.871495909203 , 0.1,  0, 1.42794675701757e-06, 0, 0, 0,0,  0, 0,0
3, 5.18187846862726e-07, 1.098452146, 0.01171, -0.0004, -0.000365963798247265, 0.001571,  0, -13.8680372201429 , 0.1,  0, 2.29941836010685e-06, 0, 0, 0,0,  0, 0,0
3, 5.18300138923606e-07, 1.099781854, 0.01172, -0.0004, -0.00050464553483743, 0.001572,  0, -13.869539828797 , 0.1,  0, -1.19864176091436e-06, 0, 0, 0,0,  0, 0,0
3, 5.18345602647921e-07, 1.100481317, 0.01173, -0.0004, -0.000643346664539329, 0.001573,  0, -13.8701481441714 , 0.1,  0, 4.92140967843582e-07, 0, 0, 0,0,  0, 0,0
3, 5.18307561286467e-07, 1.101723239, 0.01174, -0.0004, -0.000782044927109167, 0.001574,  0, -13.8696391435883 , 0.1,  0, 5.64075250887559e-08, 0, 0, 0,0,  0, 0,0
3, 3.63698942794763e-07, 1.102434487, 0.01175, -0.0004, -0.000698994429835733, 0.001575,  0, 11.6181668794839 , 0.1,  0, -6.34636714399418e-07, 0, 0, 0,0,  0, 0,0
3, 3.63582814975523e-07, 1.10309938, 0.01176, -0.0004, -0.000582820907702923, 0.001576,  0, 11.6163117736402 , 0.1,  0, -1.36457648174759e-06, 0, 0, 0,0,  0, 0,0
3, 3.63381940521681e-07, 1.104301622, 0.01177, -0.0004, -0.000466672709378645, 0.001577,  0, 11.6131021669922 , 0.1,  0, -2.09435713491407e-06, 0, 0, 0,0,  0, 0,0
3, 3.6333706304696e-07, 1.104966704, 0.01178, -0.0004, -0.000350555107667776, 0.001578,  0, 11.6123849857306 , 0.1,  0, 1.89205903487971e-06, 0, 0, 0,0,  0, 0,0
3, 3.63472054696453e-07, 1.106162778, 0.01179, -0.0004, -0.000234418215029681, 0.001579,  0, 11.6145421365078 , 0.1,  0, 4.32639799989878e-07, 0, 0, 0,0,  0, 0,0
3, 3.63451214985338e-07, 1.106835208, 0.0118, -0.0004, -0.000118273032016971, 0.00158,  0, 11.6142091465124 , 0.1,  0, -3.71565688502306e-07, 0, 0, 0,0,  0, 0,0
3, 3.63429249033429e-07, 1.108150062, 0.01181, -0.0004, -2.13325980039002e-06, 0.001581,  0, 11.6138581503987 , 0.1,  0, -6.70183331710364e-09, 0, 0, 0,0,  0, 0,0
3, 4.9251448134909e-07, 1.108818954, 0.01182, -0.0004, -0.000132563886212868, 0.001582,  0, -13.5201123547591 , 0.1,  0, 8.32923462115317e-07, 0, 0, 0,0,  0, 0,0
3, 4.92344460332057e-07, 1.109488865, 0.01183, -0.0004, -0.000267754653572758, 0.001583,  0, -13.5177783853693 , 0.1,  0, 1.68235210525731e-06, 0, 0, 0,0,  0, 0,0
3, 4.92074262478683e-07, 1.110717461, 0.01184, -0.0004, -0.000402914221368287, 0.001584,  0, -13.51406840568 , 0.1,  0, -2.47702278110483e-06, 0, 0, 0,0,  0, 0,0
3, 4.92294272997473e-07, 1.111948252, 0.01185, -0.0004, -0.000538072636891364, 0.001585,  0, -13.5170893599615 , 0.1,  0, -7.78572039992286e-07, 0, 0, 0,0,  0, 0,0
3, 4.92293378725723e-07, 1.112651167, 0.01186, -0.0004, -0.000673245598513996, 0.001586,  0, -13.517077082124 , 0.1,  0, 3.98210696518601e-07, 0, 0, 0,0,  0, 0,0
3, 3.29517684950791e-08, 1.11387678, 0.01187, -0.0004, -0.000797866228908103, 0.001587,  0, 3.49578265357331 , 0.1,  0, -1.34068791734905e-08, 0, 0, 0,0,  0, 0,0
3, 3.29474608248832e-08, 1.114564984, 0.01188, -0.0004, -0.000762909206143335, 0.001588,  0, 3.49555396335585 , 0.1,  0, -2.33048330991824e-07, 0, 0, 0,0,  0, 0,0
3, 3.29354771012402e-08, 1.115228119, 0.01189, -0.0004, -0.000727956508289185, 0.001589,  0, 3.49491767985514 , 0.1,  0, -4.52662608595306e-07, 0, 0, 0,0,  0, 0,0
3, 3.29158229133562e-08, 1.115894621, 0.0119, -0.0004, -0.000693012210947123, 0.00159,  0, 3.49387387726398 , 0.1,  0, -6.72224104224668e-07, 0, 0, 0,0,  0, 0,0
3, 3.28885074279402e-08, 1.116556048, 0.01191, -0.0004, -0.000658080388739091, 0.001591,  0, 3.49242267729322 , 0.1,  0, -8.9170721627518e-07, 0, 0, 0,0,  0, 0,0
3, 3.28535433849292e-08, 1.117283083, 0.01192, -0.0004, -0.000623165114832392, 0.001592,  0, 3.49056424915768 , 0.1,  0, -1.1110863522819e-06, 0, 0, 0,0,  0, 0,0
3, 3.28109470915445e-08, 1.117984347, 0.01193, -0.0004, -0.00058827046046474, 0.001593,  0, 3.48829880955625 , 0.1,  0, -1.33033593190384e-06, 0, 0, 0,0,  0, 0,0
3, 3.27607384146881e-08, 1.118671723, 0.01194, -0.0004, -0.000553400494469542, 0.001594,  0, 3.48562662264676 , 0.1,  0, -1.54943038990672e-06, 0, 0, 0,0,  0, 0,0
3, 3.27029407716762e-08, 1.119368192, 0.01195, -0.0004, -0.000518559282801457, 0.001595,  0, 3.48254800001517 , 0.1,  0, -1.7683441791441e-06, 0, 0, 0,0,  0, 0,0
3, 3.26375811193167e-08, 1.120062644, 0.01196, -0.0004, -0.000483750888062293, 0.001596,  0, 3.47906330063915 , 0.1,  0, -1.98705177353559e-06, 0, 0, 0,0,  0, 0,0
3, 3.25646899413374e-08, 1.121289521, 0.01197, -0.0004, -0.0004489793690273, 0.001597,  0, 3.47517293084633 , 0.1,  0, -2.20552767104458e-06, 0, 0, 0,0,  0, 0,0
3, 3.24843012341675e-08, 1.121988751, 0.01198, -0.0004, -0.000414248780171889, 0.001598,  0, 3.47087734426681 , 0.1,  0, -2.42374639665072e-06, 0, 0, 0,0,  0, 0,0
3, 3.24979284066881e-08, 1.122686811, 0.01199, -0.0004, -0.000379547100547966, 0.001599,  0, 3.47160588907818 , 0.1,  0, 2.25633507793364e-06, 0, 0, 0,0,  0, 0,0
3, 3.25687225908747e-08, 1.123383042, 0.012, -0.0004, -0.000344811454661159, 0.0016,  0, 3.47538827642698 , 0.1,  0, 1.81983407819088e-06, 0, 0, 0,0,  0, 0,0
3, 3.26244013418722e-08, 1.12408187, 0.01201, -0.0004, -0.000310042036624118, 0.001601,  0, 3.47836018785788 , 0.1,  0, 1.38290868509184e-06, 0, 0, 0,0,  0, 0,0
3, 3.26649127245844e-08, 1.125307058, 0.01202, -0.0004, -0.000275246954818919, 0.001602,  0, 3.48052093030795 , 0.1,  0, 9.45660791570765e-07, 0, 0, 0,0,  0, 0,0
3, 3.26902189514802e-08, 1.126003271, 0.01203, -0.0004, -0.000240434323612538, 0.001603,  0, 3.48186999988253 , 0.1,  0, 5.08192365770369e-07, 0, 0, 0,0,  0, 0,0
3, 3.27002964178394e-08, 1.126769631, 0.01204, -0.0004, -0.000205612261464551, 0.001604,  0, 3.4824070819726 , 0.1,  0, 7.06054272625151e-08, 0, 0, 0,0,  0, 0,0
3, 3.26951357237716e-08, 1.127441018, 0.01205, -0.0004, -0.00017078888903387, 0.001605,  0, 3.48213205132826 , 0.1,  0, -3.66997976743383e-07, 0, 0, 0,0,  0, 0,0
3, 3.26792738633981e-08, 1.128101598, 0.01206, -0.0004, -0.000135971771562763, 0.001606,  0, 3.48128658372251 , 0.1,  0, -4.27167918637167e-07, 0, 0, 0,0,  0, 0,0
3, 3.26663077801844e-08, 1.128760573, 0.01207, -0.0004, -0.000101162531195494, 0.001607,  0, 3.48059531404363 , 0.1,  0, -3.17811464822311e-07, 0, 0, 0,0,  0, 0,0
3, 3.26571495415857e-08, 1.129959518, 0.01208, -0.0004, -6.63591888589314e-05, 0.001608,  0, 3.48010697184985 , 0.1,  0, -2.08473540217396e-07, 0, 0, 0,0,  0, 0,0
3, 3.26517970117775e-08, 1.130631589, 0.01209, -0.0004, -3.15597154304422e-05, 0.001609,  0, 3.4798215286696 , 0.1,  0, -9.91477701456617e-08, 0, 0, 0,0,  0, 0,0
3, 4.89807406252725e-10, 1.131294619, 0.0121, -0.0004, -3.83710846745693e-07, 0.00161,  0, -0.414486031611793 , 0.1,  0, 2.41092635447791e-09, 0, 0, 0,0,  0, 0,0
3, 4.89743444084167e-10, 1.131960173, 0.01211, -0.0004, -4.52846824088445e-06, 0.001611,  0, -0.414457392229681 , 0.1,  0, 2.84532051151545e-08, 0, 0, 0,0,  0, 0,0
3, 4.89571571762777e-10, 1.132622112, 0.01212, -0.0004, -8.67269760048055e-06, 0.001612,  0, -0.414380425729453 , 0.1,  0, 5.44921661369512e-08, 0, 0, 0,0,  0, 0,0
3, 4.89291869449773e-10, 1.133288111, 0.01213, -0.0004, -1.281591569453e-05, 0.001613,  0, -0.414255141085662 , 0.1,  0, 8.05247731899233e-08, 0, 0, 0,0,  0, 0,0
3, 4.88904467598252e-10, 1.133949925, 0.01214, -0.0004, -1.69576394099458e-05, 0.001614,  0, -0.414081552906917 , 0.1,  0, 1.06547990785021e-07, 0, 0, 0,0,  0, 0,0
3, 4.88409546892357e-10, 1.134627632, 0.01215, -0.0004, -2.10973858078904e-05, 0.001615,  0, -0.413859681434181 , 0.1,  0, 1.32558784528036e-07, 0, 0, 0,0,  0, 0,0
3, 4.87807338162992e-10, 1.135323478, 0.01216, -0.0004, -2.52346721800883e-05, 0.001616,  0, -0.413589552538408 , 0.1,  0, 1.58554121473424e-07, 0, 0, 0,0,  0, 0,0
3, 4.87098122280173e-10, 1.136089429, 0.01217, -0.0004, -2.93690161051108e-05, 0.001617,  0, -0.413271197717529 , 0.1,  0, 1.84530970477953e-07, 0, 0, 0,0,  0, 0,0
3, 4.86282230022041e-10, 1.136754297, 0.01218, -0.0004, -3.3499935504629e-05, 0.001618,  0, -0.412904654092784 , 0.1,  0, 2.10486302554148e-07, 0, 0, 0,0,  0, 0,0
3, 4.85360041920565e-10, 1.137417201, 0.01219, -0.0004, -3.76269486996244e-05, 0.001619,  0, -0.412489964404385 , 0.1,  0, 2.3641709122348e-07, 0, 0, 0,0,  0, 0,0
3, 4.84331988084071e-10, 1.138086417, 0.0122, -0.0004, -4.17495744665556e-05, 0.00162,  0, -0.412027177006534 , 0.1,  0, 2.62320312869272e-07, 0, 0, 0,0,  0, 0,0
3, 4.83198547996644e-10, 1.138756505, 0.01221, -0.0004, -4.58673320934699e-05, 0.001621,  0, -0.411516345861791 , 0.1,  0, 2.88192947089216e-07, 0, 0, 0,0,  0, 0,0
3, 4.81960250294501e-10, 1.139419059, 0.01222, -0.0004, -4.99797414360556e-05, 0.001622,  0, -0.410957530534779 , 0.1,  0, 3.1403197704766e-07, 0, 0, 0,0,  0, 0,0
3, 4.80617672519413e-10, 1.140079396, 0.01223, -0.0004, -5.40863229736294e-05, 0.001623,  0, -0.410350796185229 , 0.1,  0, 3.39834389827278e-07, 0, 0, 0,0,  0, 0,0
3, 4.79171440849364e-10, 1.140745664, 0.01224, -0.0004, -5.81865978650489e-05, 0.001624,  0, -0.409696213560399 , 0.1,  0, 3.65597176780442e-07, 0, 0, 0,0,  0, 0,0
3, 4.77622229806486e-10, 1.14140858, 0.01225, -0.0004, -6.22800880045484e-05, 0.001625,  0, -0.40899385898681 , 0.1,  0, 3.9131733388003e-07, 0, 0, 0,0,  0, 0,0
3, 4.75970761942483e-10, 1.142069653, 0.01226, -0.0004, -6.63663160774867e-05, 0.001626,  0, -0.408243814361358 , 0.1,  0, 4.16991862069701e-07, 0, 0, 0,0,  0, 0,0
3, 4.74217807501599e-10, 1.142753311, 0.01227, -0.0004, -7.04448056160036e-05, 0.001627,  0, -0.407446167141754 , 0.1,  0, 4.42617767613607e-07, 0, 0, 0,0,  0, 0,0
3, 4.72364184061401e-10, 1.143450482, 0.01228, -0.0004, -7.45150810545785e-05, 0.001628,  0, -0.406601010336328 , 0.1,  0, 4.68192062445424e-07, 0, 0, 0,0,  0, 0,0
3, 4.70410756151462e-10, 1.144142418, 0.01229, -0.0004, -7.85766677854816e-05, 0.001629,  0, -0.405708442493195 , 0.1,  0, 4.93711764516881e-07, 0, 0, 0,0,  0, 0,0
3, 4.6835843485013e-10, 1.144917761, 0.0123, -0.0004, -8.26290922141162e-05, 0.00163,  0, -0.404768567688747 , 0.1,  0, 5.19173898145322e-07, 0, 0, 0,0,  0, 0,0
3, 4.66208177359609e-10, 1.14558777, 0.01231, -0.0004, -8.667188181424e-05, 0.001631,  0, -0.403781495515529 , 0.1,  0, 5.44575494360839e-07, 0, 0, 0,0,  0, 0,0
3, 4.63960986559529e-10, 1.146250297, 0.01232, -0.0004, -9.07045651830644e-05, 0.001632,  0, -0.402747341069461 , 0.1,  0, 5.69913591252343e-07, 0, 0, 0,0,  0, 0,0
3, 4.61617910539187e-10, 1.146941469, 0.01233, -0.0004, -9.47266720962209e-05, 0.001633,  0, -0.401666224936408 , 0.1,  0, 5.95185234312994e-07, 0, 0, 0,0,  0, 0,0
3, 4.5918004210873e-10, 1.147632389, 0.01234, -0.0004, -9.87377335625912e-05, 0.001634,  0, -0.400538273178129 , 0.1,  0, 6.20387476784686e-07, 0, 0, 0,0,  0, 0,0
3, 4.5664851828946e-10, 1.148327272, 0.01235, -0.0004, -0.000102737281878993, 0.001635,  0, -0.39936361731757 , 0.1,  0, 6.45517380001658e-07, 0, 0, 0,0,  0, 0,0
3, 4.54024519783538e-10, 1.149020723, 0.01236, -0.0004, -0.000106724850684716, 0.001636,  0, -0.398142394323535 , 0.1,  0, 6.70572013733145e-07, 0, 0, 0,0,  0, 0,0
3, 4.51309270423289e-10, 1.149712301, 0.01237, -0.0004, -0.000110699975015901, 0.001637,  0, -0.396874746594705 , 0.1,  0, 6.95548456525069e-07, 0, 0, 0,0,  0, 0,0
3, 4.48504036600425e-10, 1.150411729, 0.01238, -0.0004, -0.000114662191359756, 0.001638,  0, -0.395560821943049 , 0.1,  0, 7.2044379604063e-07, 0, 0, 0,0,  0, 0,0
3, 4.45610126675392e-10, 1.15108026, 0.01239, -0.0004, -0.000118611037708602, 0.001639,  0, -0.394200773576575 , 0.1,  0, 7.45255129400012e-07, 0, 0, 0,0,  0, 0,0
3, 4.42628890367148e-10, 1.151742085, 0.0124, -0.0004, -0.000122546053613749, 0.00164,  0, -0.392794760081472 , 0.1,  0, 7.69979563518763e-07, 0, 0, 0,0,  0, 0,0
3, 4.39561718123653e-10, 1.152403868, 0.01241, -0.0004, -0.000126466780239181, 0.001641,  0, -0.391342945403615 , 0.1,  0, 7.94614215445134e-07, 0, 0, 0,0,  0, 0,0
3, 4.36410040473373e-10, 1.153065002, 0.01242, -0.0004, -0.000130372760415061, 0.001642,  0, -0.38984549882945 , 0.1,  0, 8.19156212696358e-07, 0, 0, 0,0,  0, 0,0
3, 4.33175327358079e-10, 1.153811847, 0.01243, -0.0004, -0.000134263538691037, 0.001643,  0, -0.388302594966258 , 0.1,  0, 8.43602693593459e-07, 0, 0, 0,0,  0, 0,0
3, 4.29859087447265e-10, 1.15450884, 0.01244, -0.0004, -0.000138138661389347, 0.001644,  0, -0.38671441372179 , 0.1,  0, 8.67950807594998e-07, 0, 0, 0,0,  0, 0,0
3, 4.26462867434495e-10, 1.155172419, 0.01245, -0.0004, -0.000141997676657725, 0.001645,  0, -0.385081140283288 , 0.1,  0, 8.92197715629454e-07, 0, 0, 0,0,  0, 0,0
3, 4.2298825131605e-10, 1.155834213, 0.01246, -0.0004, -0.000145840134522084, 0.001646,  0, -0.383402965095901 , 0.1,  0, 9.16340590426252e-07, 0, 0, 0,0,  0, 0,0
3, 4.19436859652123e-10, 1.156500405, 0.01247, -0.0004, -0.000149665586938986, 0.001647,  0, -0.381680083840466 , 0.1,  0, 9.40376616845446e-07, 0, 0, 0,0,  0, 0,0
3, 4.15810348811017e-10, 1.157161687, 0.01248, -0.0004, -0.000153473587847884, 0.001648,  0, -0.379912697410701 , 0.1,  0, 9.6430299220596e-07, 0, 0, 0,0,  0, 0,0
3, 4.1211041019659e-10, 1.15782248, 0.01249, -0.0004, -0.000157263693223137, 0.001649,  0, -0.378101011889772 , 0.1,  0, 9.88116926612411e-07, 0, 0, 0,0,  0, 0,0
3, 4.08338769459411e-10, 1.158496316, 0.0125, -0.0004, -0.00016103546112578, 0.00165,  0, -0.376245238526273 , 0.1,  0, 1.01181564328039e-06, 0, 0, 0,0,  0, 0,0
3, 4.04497185691897e-10, 1.159191364, 0.01251, -0.0004, -0.000164788451755062, 0.001651,  0, -0.374345593709585 , 0.1,  0, 1.03539637886028e-06, 0, 0, 0,0,  0, 0,0
3, 4.00587450607881e-10, 1.159885355, 0.01252, -0.0004, -0.000168522227499724, 0.001652,  0, -0.372402298944647 , 0.1,  0, 1.05885638375944e-06, 0, 0, 0,0,  0, 0,0
3, 3.96611387706949e-10, 1.160579361, 0.01253, -0.0004, -0.000172236352989025, 0.001653,  0, -0.370415580826126 , 0.1,  0, 1.08219292246284e-06, 0, 0, 0,0,  0, 0,0
3, 3.92570851423977e-10, 1.161277714, 0.01254, -0.0004, -0.000175930395143512, 0.001654,  0, -0.368385671012003 , 0.1,  0, 1.10540327385202e-06, 0, 0, 0,0,  0, 0,0
3, 3.88467726264199e-10, 1.161972645, 0.01255, -0.0004, -0.000179603923225514, 0.001655,  0, -0.366312806196548 , 0.1,  0, 1.12848473152236e-06, 0, 0, 0,0,  0, 0,0
3, 3.84303925924302e-10, 1.162656567, 0.01256, -0.0004, -0.000183256508889371, 0.001656,  0, -0.364197228082735 , 0.1,  0, 1.15143460409872e-06, 0, 0, 0,0,  0, 0,0
3, 3.80081392399856e-10, 1.163405495, 0.01257, -0.0004, -0.000186887726231377, 0.001657,  0, -0.362039183354046 , 0.1,  0, 1.17425021554919e-06, 0, 0, 0,0,  0, 0,0
3, 3.75802095079568e-10, 1.164077249, 0.01258, -0.0004, -0.000190497151839447, 0.001658,  0, -0.359838923645711 , 0.1,  0, 1.19692890549717e-06, 0, 0, 0,0,  0, 0,0
3, 3.71468029826781e-10, 1.164739704, 0.01259, -0.0004, -0.000194084364842481, 0.001659,  0, -0.357596705515375 , 0.1,  0, 1.21946802953156e-06, 0, 0, 0,0,  0, 0,0
3, 3.67081218048585e-10, 1.165402215, 0.0126, -0.0004, -0.000197648946959446, 0.00166,  0, -0.35531279041317 , 0.1,  0, 1.24186495951511e-06, 0, 0, 0,0,  0, 0,0
3, 3.62643705753034e-10, 1.166069298, 0.01261, -0.0004, -0.000201190482548146, 0.001661,  0, -0.352987444651236 , 0.1,  0, 1.26411708389088e-06, 0, 0, 0,0,  0, 0,0
3, 3.58157562594892e-10, 1.166743345, 0.01262, -0.0004, -0.000204708558653686, 0.001662,  0, -0.350620939372664 , 0.1,  0, 1.28622180798675e-06, 0, 0, 0,0,  0, 0,0
3, 3.53624880910354e-10, 1.167406779, 0.01263, -0.0004, -0.000208202765056625, 0.001663,  0, -0.348213550519886 , 0.1,  0, 1.30817655431795e-06, 0, 0, 0,0,  0, 0,0
3, 3.4904777474117e-10, 1.168068149, 0.01264, -0.0004, -0.00021167269432081, 0.001664,  0, -0.345765558802494 , 0.1,  0, 1.32997876288764e-06, 0, 0, 0,0,  0, 0,0
3, 3.44428378848656e-10, 1.168733509, 0.01265, -0.0004, -0.000215117941840884, 0.001665,  0, -0.34327724966451 , 0.1,  0, 1.35162589148536e-06, 0, 0, 0,0,  0, 0,0
3, 3.39768847718052e-10, 1.169394776, 0.01266, -0.0004, -0.000218538105889464, 0.001666,  0, -0.340748913251102 , 0.1,  0, 1.37311541598354e-06, 0, 0, 0,0,  0, 0,0
3, 3.35071354553657e-10, 1.170055196, 0.01267, -0.0004, -0.000221932787663981, 0.001667,  0, -0.33818084437475 , 0.1,  0, 1.39444483063173e-06, 0, 0, 0,0,  0, 0,0
3, 3.30338090265262e-10, 1.170724222, 0.01268, -0.0004, -0.000225301591333188, 0.001668,  0, -0.335573342480876 , 0.1,  0, 1.41561164834888e-06, 0, 0, 0,0,  0, 0,0
