time, vx1, vy1, vz1, px1, py1, pz1, fx1, fy1, fz1, vx2, vy2, vz2, px2, py2, pz2, fx2, fy2, fz2, top_Fx, top_Fy, top_Fz, top_pz
440, 0, 0, 0, 0.842052335551077, 0.412012706847342, 0.620945518938754, 0, 0, 0, -0.000917319730412248, 0.000670397866418773, -0.099707529658118, 66.1854721430967, 98.0189048158058, 155.017997125976, 23.9207425587565, -18.1569873798905, -5.34116500801667, -23947.4272752628, -12171.9986610316, 137602.852761498, -43.9999999999241
460, 0, 0, 0, 0.842052335551081, 0.412012706847346, 0.620945518938754, 0, 0, 0, -0.000419136710668926, 5.95665226415565e-05, -0.0996709483350259, 66.1742835895727, 98.025971430546, 153.020533330922, -0.241283306503199, -4.85031749359111, 4.58521133921067, -22529.1455538101, -11329.6234877161, 135573.0691761, -45.9999999999195
480, 0, 0, 0, 0.842052335551081, 0.412012706847346, 0.620945518938754, 0, 0, 0, 6.33128927497826e-05, 0.000259828503561751, -0.100124806901133, 66.182188467369, 98.0354325278288, 151.021274544018, -15.8670097316444, -37.0020604761535, 4.41923902470057, -22644.8583949617, -8715.59832452904, 138259.592275654, -47.9999999999148
500, 0, 0, 0, 0.842052335551081, 0.412012706847346, 0.620945518938754, 0, 0, 0, -0.00161297760659007, 0.000143088447974794, -0.10010035980032, 66.1708509762356, 98.0376028236895, 149.018439857697, 20.6618246569906, 8.1876028444772, 10.0170964099643, -23894.7217093656, -9484.82889946124, 137400.595827349, -49.9999999999102
520, 0, 0, 0, 0.842052335551081, 0.412012706847346, 0.620945518938754, 0, 0, 0, -0.00133741437841029, -0.000108970276165434, -0.0998386518707517, 66.1347453968356, 98.0447315242664, 147.015423000697, -19.6351490646515, -17.1726044690981, -14.4087093366671, -22788.4735327162, -10754.1686707934, 131605.487297275, -51.9999999999055
540, 0, 0, 0, 0.842052335551081, 0.412012706847349, 0.620945518938754, 0, 0, 0, 0.000645510604181731, -0.00291836067215447, -0.0996757823319947, 66.1372049527771, 98.0164112739142, 145.017852887342, 4.27650540474855, 58.7470838288531, -3.30350470119924, -22534.4663795744, -11656.8633891017, 126065.896914148, -53.9999999999008
560, 0, 0, 0, 0.842052335551081, 0.412012706847349, 0.620945518938754, 0, 0, 0, 0.000127952966151119, -0.00600803247178373, -0.100212435866783, 66.1417213032479, 97.9098877588987, 143.021201914421, -27.3346784257083, 63.5949693013176, -7.93702445163672, -22499.8449509209, -11398.8363247404, 121625.339134469, -55.9999999998962
580, 0, 0, 0, 0.842052335551081, 0.412012706847349, 0.620945518938754, 0, 0, 0, -0.00313375380737753, -0.00475274410430645, -0.099996498973777, 66.1010358837093, 97.8217486155947, 141.024083135601, -20.2132653591733, -6.20833254945785, -2.80840128315526, -23099.6269821954, -11296.1199953303, 119590.995266795, -57.9999999998915
600, 0, 0, 0, 0.842052335551081, 0.412012706847349, 0.620945518938754, 0, 0, 0, -0.00827601158946124, -0.00764725168372176, -0.10012763835019, 65.9808818790384, 97.6770445644627, 139.021980561081, 40.7773371007959, -1.21353052161089, 7.21589659178153, -24372.2577947341, -12733.9968269389, 116572.482446518, -59.9999999998868
620, 0, 0, 0, 0.842052335551088, 0.412012706847349, 0.620945518938754, 0, 0, 0, -0.00552517074850414, -0.00262721452687332, -0.0996383641720545, 65.8033159814489, 97.5889771946908, 137.023787206274, 34.2913702022001, 9.74693873434774, 19.6823769558168, -24270.8943914478, -12348.0089997325, 111566.814662703, -61.9999999998822
640, 0, 0, 0, 0.842052335551088, 0.412012706847349, 0.620945518938754, 0, 0, 0, -0.00535927335808251, -0.0130266784067605, -0.100976330349518, 65.6973421841771, 97.4866674074886, 135.014420381557, 18.5901350478155, 29.8552634028202, 1.74228758044944, -26062.2781666956, -12993.1027844086, 117025.337986471, -63.9999999998775
660, 0, 0, 0, 0.842052335551081, 0.412012706847349, 0.620945518938754, 0, 0, 0, -0.00933722579293724, -0.0166944879456645, -0.0993063989647625, 65.5475529322713, 97.1691308787044, 133.014735507009, 49.1929275474934, 23.2958003580446, 16.8977648841187, -27198.8903373069, -12465.9834549879, 125457.90814123, -65.9999999999439
680, 0, 0, 0, 0.842052335551088, 0.412012706847356, 0.620945518938754, 0, 0, 0, -0.00488979571448544, -0.00887218815441996, -0.100327322773204, 65.4121728402045, 96.8848331897113, 131.014041143428, -21.6779216296975, -18.2588193357003, -18.1777706194944, -26385.0535036059, -12334.5072455119, 129930.451839907, -68.0000000000103
700, 0, 0, 0, 0.842052335551067, 0.412012706847356, 0.620945518938754, 0, 0, 0, -0.00237827031019674, 0.000549381892567189, -0.100229696969776, 65.3531907278918, 96.8257698871794, 129.01706581906, 36.6468381673737, 84.5854961971169, -16.878473250244, -28109.7303094938, -12906.2060313734, 128280.820396652, -70.0000000000767
720, 0, 0, 0, 0.842052335551045, 0.412012706847356, 0.620945518938754, 0, 0, 0, 0.00189257705312127, 0.00963843490267713, -0.0988936476394387, 65.3286934744836, 96.9325164443892, 127.016845381551, 6.82572409315975, -57.6762832749347, -0.721019342287946, -28918.4095222633, -13138.8438217634, 129854.144731891, -72.0000000001431
740, 0, 0, 0, 0.842052335551038, 0.412012706847349, 0.620945518938754, 0, 0, 0, -0.00427434364658943, 0.00897134560736782, -0.0986653869105357, 65.3063744602507, 97.1452525530227, 125.027403222974, -1.71925316018257, -7.62655067842059, 32.0210696432125, -33416.5924359076, -10816.5009866819, 135896.74941382, -74.0000000002095
760, 0, 0, 0, 0.842052335551074, 0.412012706847321, 0.620945518938754, 0, 0, 0, 0.00281823998113946, 0.00786402530989402, -0.0986146730047203, 65.2883434139077, 97.2900504738506, 123.034544521752, -3.91626105416174, -14.6930691208729, 28.999905340303, -32169.5491309398, -2449.24321085145, 140181.12950467, -76.0000000002759
780, 0, 0, 0, 0.842052335551067, 0.412012706847371, 0.620945518938754, 0, 0, 0, 0.00101427054019761, 0.00701580549564631, -0.0987750459002061, 65.3637005844547, 97.4423873169674, 121.05480173659, 26.8413770090247, 12.5731124816687, 11.9565181233747, -29731.7145474888, -1573.99093049701, 156797.867789381, -78.0000000003423
800, 0, 0, 0, 0.842052335551053, 0.412012706847307, 0.620945518938754, 0, 0, 0, 0.00387050221262216, 0.00336007732041347, -0.101300052493617, 65.3995816447398, 97.5556044104885, 119.05332653669, 35.1942326070315, 25.4827837201324, 11.9281853011516, -31305.6734116107, 5606.60620227071, 167499.211471505, -80.0000000004087
820, 0, 0, 0, 0.842052335551124, 0.412012706847293, 0.620945518938754, 0, 0, 0, 0.0027085672175106, -0.000803340464179627, -0.0993246252518794, 65.4327527623767, 97.6079615883297, 117.056824267096, -47.0535234808524, 18.5243734201605, -25.5720777426286, -36023.2498232774, 10079.9858762485, 185955.933605402, -82.0000000004751
840, 0, 0, 0, 0.842052335551188, 0.412012706847335, 0.620945518938754, 0, 0, 0, 0.013276749923518, -0.000199962801890069, -0.0995297729279301, 65.6664882379888, 97.6187556595861, 115.072306385667, -4.63362667069259, 30.3077241261678, 49.3410269563283, -27440.0936416215, 15300.0343488095, 198740.761826004, -84.0000000005414
860, 0, 0, 0, 0.842052335551244, 0.412012706847342, 0.620945518938754, 0, 0, 0, -0.00723088646240704, 0.00767071724620438, -0.10027926293196, 65.7063108493755, 97.6255248698999, 113.059907595599, 18.2784972061961, -26.9051691967785, -23.7031406827609, -28132.5338632224, 17241.6483671228, 202712.83647722, -86.0000000006078
880, 0, 0, 0, 0.842052335551202, 0.412012706847449, 0.620945518938754, 0, 0, 0, 0.00134163117830641, 0.0123244786745713, -0.100064462221918, 65.7543301287528, 97.9268079114172, 111.07540463451, -88.9099685301039, -54.3539189348, 9.02915840937931, -23635.6182013718, 18992.75664646, 214811.861041935, -88.0000000006742
900, 0, 0, 0, 0.842052335551102, 0.412012706847413, 0.620945518938754, 0, 0, 0, -0.000446230702682783, 0.00499471684304431, -0.10038980194559, 65.7511929649342, 98.0749901126297, 109.078351333011, 66.5434738819054, 56.7050390401398, -39.2909762210838, -25668.5846559131, 21668.2385379567, 234901.300996706, -90.0000000007406
920, 0, 0, 0, 0.842052335551031, 0.412012706847477, 0.620945518938754, 0, 0, 0, -0.00455374908157175, -0.00286508830777176, -0.101373016568302, 65.689691618515, 98.0802530723879, 107.073264855723, -44.2479240247063, 18.2639962219332, -5.97356964367555, -25153.3817784407, 15757.1212436474, 250460.803849577, -92.000000000807
940, 0, 0, 0, 0.842052335551088, 0.412012706847435, 0.620945518938754, 0, 0, 0, -0.000301075671278705, 0.00128870397601974, -0.100585212247804, 65.6260195634741, 98.0205568075517, 105.044100255889, 3.62982293476898, 5.97637203879094, 2.55786809057645, -24413.2741772366, 13020.8840685474, 257737.211689365, -94.0000000008734
960, 0, 0, 0, 0.842052335551003, 0.412012706847428, 0.620945518938754, 0, 0, 0, 0.000377347335422425, -0.0017593225773349, -0.0989184082887942, 65.6512524889184, 98.0062866896024, 103.053312946604, 45.1153561726057, -17.0254553039628, -27.4567320418946, -30131.136886943, 14702.3827089906, 296824.645413229, -96.0000000009398
980, 0, 0, 0, 0.842052335551045, 0.412012706847406, 0.620945518938754, 0, 0, 0, -0.00232444866410646, -0.002839365185724, -0.099710716771815, 65.6362061784104, 97.9705525783107, 101.064290388421, 10.4064991882922, -18.1875661085739, 17.710827370247, -31219.2952987729, 11907.807482814, 324631.098208197, -98.0000000010062
1000, 0, 0, 0, 0.842052335551209, 0.412012706847349, 0.620945518938754, 0, 0, 0, -0.00510434218875148, -0.0028558907420658, -0.102654660961666, 65.5745266540718, 97.9142481797366, 99.0445260653292, 36.0886303565285, 11.0316583613235, -20.3044665813804, -41636.4085178942, 6129.85265442427, 367300.623448251, -100.000000001073
1020, 0, 0, 0, 0.842052335551145, 0.4120127068473, 0.620945518938754, 0, 0, 0, -0.00247127474751355, -0.00286826465311894, -0.101699336945453, 65.5225599666951, 97.872996554453, 97.012292964301, 2.20999929025982, 14.2083538077593, 28.7887633540567, -44718.2360119552, 17289.9463357744, 411866.74278871, -102.000000001139
1040, 0, 0, 0, 0.842052335551166, 0.412012706847264, 0.620945518938754, 0, 0, 0, -0.000768960373270972, -0.000331871649541986, -0.103701005842785, 65.5120314585981, 97.8500817581593, 94.9675575496297, 73.4598769137201, -43.1596880495508, 4.40069488016616, -44510.7717596022, 25356.8892777472, 478946.34775329, -104.000000001205
1060, 0, 0, 0, 0.842052335551188, 0.41201270684725, 0.620945518938754, 0, 0, 0, 0.00448346858144656, 0.00279824364963543, -0.109680099382451, 65.5285338643599, 97.8685305961379, 92.8106713600845, 79.8324227719058, -59.6258999620395, -20.0951395930239, -36794.8733831531, 27675.38426357, 539333.889467547, -106.000000001272
1080, 0, 0, 0, 0.842052335551251, 0.412012706847236, 0.620945518938754, 0, 0, 0, 0.00183359956444305, 0.0014374941510024, -0.10385683381523, 65.5887926403869, 97.9188801071396, 90.6599150471149, 13.5701911742447, -1.54783546700173, 96.5892831742449, -27831.1777282927, 34571.3414061223, 612403.706993577, -108.000000001338
1100, 0, 0, 0, 0.842052335551301, 0.412012706847179, 0.620945518938754, 0, 0, 0, 0.00279083565394304, -0.000693063977899712, -0.102497393152883, 65.6293943212934, 97.9000067516569, 88.588279043619, -45.5920638882239, -3.88411549062308, -2.43013251052326, -22163.547921883, 31154.5574581927, 780633.113584551, -110.000000001405
1120, 0, 0, 0, 0.842052335551216, 0.412012706847207, 0.620945518938754, 0, 0, 0, 0.00342374596482772, -0.00332300946638767, -0.0994757155608675, 65.6834156825948, 97.8421636882971, 86.5537680938891, -138.553899664521, -56.0369135856777, 3.93471888453951, -13077.5547270257, 36756.7981086733, 906041.398691737, -112.000000001471
1140, 0, 0, 0, 0.842052335551216, 0.41201270684725, 0.620945518938754, 0, 0, 0, 0.000498198573444576, -0.00659483253689297, -0.0942348141671624, 65.7170862613517, 97.7064492011892, 84.640695437665, -18.4296529066162, 116.982881262048, 7.7215685617025, 1135.51028940072, 31172.5023798495, 1061509.94078377, -114.000000001537
1160, 0, 0, 0, 0.842052335551259, 0.412012706847236, 0.620945518938754, 0, 0, 0, 0.00881211011653248, -0.00484835637911496, -0.0721189527543977, 65.9159802732329, 97.7372987631747, 82.7216601828116, -90.9960271282484, -96.3573253099642, 40.7446107026893, -21351.9065507168, 24229.8619980216, 1263581.27584338, -116.000000001604
1180, 0, 0, 0, 0.842052335551138, 0.412012706847236, 0.620945518938754, 0, 0, 0, 0.00623708290651403, 0.00418987188409896, -0.105561404873794, 66.0703759205188, 97.8280214731777, 80.5725533881071, -59.6958185264101, -50.9865307904288, 36.186002574959, -32388.035791785, 22759.5115207513, 1563368.30282144, -118.00000000167
1200, 0, 0, 0, 0.842052335551038, 0.412012706847193, 0.620945518938754, 0, 0, 0, 0.000534159773759831, 0.00272439277902408, -0.10968950618206, 66.0538832081826, 97.9295948128058, 78.3638893563681, 47.1636908950841, -77.5889633526672, 31.1822958703622, -9031.29002425018, 45082.0884813575, 1912984.67832591, -120.000000001737
1220, 0, 0, 0, 0.842052335551109, 0.412012706847108, 0.620945518938754, 0, 0, 0, 0.00589100314302802, 0.00443161716698094, -0.106798490940826, 66.0718583177492, 98.0722503348998, 76.1283540139403, -36.7294804419594, 78.241925712864, -34.3797051209635, 25886.8608709763, 64105.6317129028, 2261313.19206308, -122.000000001803
1240, 0, 0, 0, 0.842052335551188, 0.412012706847165, 0.620945518938754, 0, 0, 0, 0.0298776979926659, -0.0146031300230606, -0.0809094807742258, 66.3695376779715, 98.0739229481125, 74.1028861158368, -258.60775087195, 171.391790465322, 156.08193841192, 51514.6680672995, 77457.6012832601, 2670004.03455676, -124.000000001869
1260, 0, 0, 0, 0.842052335551188, 0.412012706847065, 0.620945518938754, 0, 0, 0, 0.00758576713542868, 0.00221484448968214, -0.10076917017169, 66.4889132980375, 98.2102894715023, 71.9580000834076, 59.5337708630086, -59.0462871736836, 24.0821492385649, 104272.05973814, 78779.2030039302, 3263863.61095149, -126.000000001936
1280, 0, 0, 0, 0.84205233555123, 0.412012706847165, 0.620945518938754, 0, 0, 0, 0.00805447557888385, 0.00536068284372703, -0.102756870589516, 66.631354656265, 98.2597806119112, 69.9074220357376, -208.239996645879, -43.8303649433883, -107.174398870198, 174042.402952065, 97292.4181722764, 3884797.44188851, -128.000000002002
1300, 0, 0, 0, 0.84205233555123, 0.41201270684715, 0.620945518938754, 0, 0, 0, 0.00581106532572488, 0.0303360089047203, -0.123518123772385, 66.7883973168908, 98.5212508043454, 67.7125905028729, -70.7430889607026, -61.4514173758639, -182.43337499897, 215037.42491478, 81866.4275927001, 4450082.23718839, -130.000000002068
1320, 0, 0, 0, 0.842052335551294, 0.412012706847108, 0.620945518938754, 0, 0, 0, 0.0105627989836335, 0.019668063499604, -0.0932939188494923, 66.8374441806352, 99.0618480769969, 65.5339536306794, 289.52318604607, 93.4927433479186, 168.207181879406, 291405.2427906, 142925.410138288, 5300706.01424466, -132.000000002135
1340, 0, 0, 0, 0.84205233555128, 0.412012706847122, 0.620945518938754, 0, 0, 0, 0.0279765216815712, 0.0317778477284943, -0.103335755682172, 67.0528954933741, 99.5194967236415, 63.5315109109921, 130.611699816747, 321.55543903277, 171.700581581172, 299229.873948811, 205775.40262321, 6299841.61642535, -134.000000002201
1360, 0, 0, 0, 0.842052335551266, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.00582308642981369, 0.0110525665471129, -0.0916998414847958, 67.3563835162198, 99.8922864582506, 61.6147458015162, -229.159124814392, 61.8641152308651, 356.89911157432, 325612.693865654, 234814.779138268, 7458376.84729071, -136.000000002268
1380, 0, 0, 0, 0.842052335551251, 0.412012706847136, 0.620945518938754, 0, 0, 0, -0.00788223028948273, -0.00541525577526402, -0.106885817060878, 67.4170510407189, 99.9192758858887, 59.6639354374632, 122.018144402333, 116.176152089408, 501.851974002233, 386335.960589064, 297485.493780973, 8771249.44495958, -138.000000002334
1400, 0, 0, 0, 0.842052335551251, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.0116318813887428, -0.0163084676759802, -0.105942710312183, 67.5539017833958, 99.8858816499536, 57.7034042032267, -49.3664020395873, 79.7000024405922, -113.308199075773, 508439.776586188, 328568.61560858, 10304510.6733739, -140.0000000024
1420, 0, 0, 0, 0.842052335551251, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.0217445517169066, -0.00924851368950285, -0.104245365002467, 67.8362535775908, 99.6261195617949, 55.6290542980154, -1.47613974633532, -116.481682832332, 200.844789126978, 645173.59152303, 430148.490038869, 11959404.5142103, -142.000000002467
1440, 0, 0, 0, 0.842052335551259, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.0074637811832905, -0.00280043285051957, -0.10293001243632, 68.0441403147821, 99.4961873088176, 53.5978770065915, 72.1070298104606, -3.07357033998429, -105.321765050136, 849152.400977775, 502734.591792095, 14025071.9993469, -144.000000002533
1460, 0, 0, 0, 0.842052335551259, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.0269378013491467, -0.00435080305082769, -0.101818836279963, 68.242855031245, 99.4563927492603, 51.6268756801258, -212.174047544037, 8.0323282087717, 28.6779912343653, 997903.920189113, 438689.173260621, 16424852.8968325, -146.0000000026
1480, 0, 0, 0, 0.842052335551259, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.00629335942421208, 0.00671417834041501, -0.0954698529009375, 68.3812947655309, 99.6257647805024, 49.7129531763168, 133.393701472363, -33.4829019142398, -266.509934712388, 1080571.26843167, 571483.597722476, 19120532.866914, -148.000000002666
1500, 0, 0, 0, 0.842052335551251, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.00523143167745626, 0.00437064733356249, -0.0987820595039753, 68.4611091205006, 99.7417967278311, 47.8011174610619, -0.851854635649204, 105.10438317695, 30.8347393638499, 1227923.35008642, 573866.009169465, 22477184.9943805, -150.000000002732
1520, 0, 0, 0, 0.842052335551251, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.0100488085378989, 0.0137293981818984, -0.0885309689472413, 68.5818044598008, 99.8943547747758, 45.9482435146543, -189.497581781308, 142.247964548754, -39.796307249207, 1334895.09244441, 646505.923407148, 26181078.3738151, -152.000000002799
1540, 0, 0, 0, 0.842052335551251, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.00745980772027159, 0.00613286527295031, -0.084054303401503, 68.785273585411, 100.125365321179, 44.2331162454597, 75.1692159411812, -41.6906620486318, 216.82803506138, 1426804.74183223, 770621.765429251, 30914026.3459374, -154.000000002865
1560, 0, 0, 0, 0.842052335551244, 0.412012706847136, 0.620945518938754, 0, 0, 0, 0.0210918006699713, -0.000873893142198547, -0.069930554773116, 68.9748741387127, 100.143708762826, 42.5040888650855, -392.325036091062, 50.0317382005396, -113.051724006587, 1384766.67958883, 919536.098524007, 36397516.9093201, -156.000000002932
1580, 0, 0, 0, 0.842052335551237, 0.41201270684715, 0.620945518938754, 0, 0, 0, 0.0181716093038873, -0.00304590131984537, -0.0945864022018873, 69.4556513451301, 100.005561714885, 41.0462045853286, -903.472295741379, -46.0551845107258, -346.040706582646, 1394299.65043853, 976730.473697212, 43538219.7593069, -158.000000002998
1600, 0, 0, 0, 0.842052335551244, 0.41201270684715, 0.620945518938758, 0, 0, 0, -0.000405595722215995, -0.00222569965037265, -0.0969127764167332, 69.5193651017978, 99.9518335327511, 39.1067063557831, -105.443886202404, 105.578155246072, -41.1952487960407, 1423872.67725333, 902313.650013038, 51962353.4795086, -160.000000003064
1620, 0, 0, 0, 0.842052335551251, 0.412012706847136, 0.620945518938758, 0, 0, 0, 0.000895569233625604, -0.00183510594744583, -0.0997862846321218, 69.4891330221146, 99.9084219643744, 37.1246013979197, 62.8359262548622, -23.1290682151465, -53.4013401564007, 1532372.44367164, 849569.769175002, 62569218.8987068, -162.000000003131
1640, 0, 0, 0, 0.842052335551251, 0.412012706847136, 0.620945518938758, 0, 0, 0, -0.00273069211752253, -0.000444492062977052, -0.0979550700058144, 69.4813973565535, 99.8132394242071, 35.138350867269, 63.5331656602093, -54.0080662717924, 26.7791463048015, 1666685.79687468, 837837.004139832, 76134445.7306193, -164.000000003197
1660, 0, 0, 0, 0.842052335551244, 0.412012706847136, 0.620945518938758, 0, 0, 0, -0.00188450156821289, -0.00874197799357676, -0.100462967071744, 69.4186967180001, 99.643066697248, 33.1447125668265, -142.636415910886, -28.9666397194692, 94.2093544689269, 1686031.52853797, 993316.832327979, 92655749.2569242, -166.000000003264
1680, 0, 0, 0, 0.842052335551301, 0.412012706847079, 0.620945518938772, 0, 0, 0, -0.000952657437143582, -0.00633359066189884, -0.0984503834228359, 69.3151630869715, 99.4789629735352, 31.1519054247986, -289.493589128699, -413.5786140693, -29.225408967417, 1827545.11930375, 1239933.44801409, 112807579.342776, -168.00000000333
